2025-02-10 08:24:16.82 | vgervais | APP_v5.O.3.xlsb | ----- Début d'une nouvelle session (modAppli:CodeEssentielDepart) ----- |  | 
2025-02-10 14:34:29.29 | GuillaumeCharron | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-10 14:34:29.60 | GuillaumeCharron | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,3125 secondes

2025-02-10 14:34:29.63 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-10 14:34:29.70 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0820 secondes

2025-02-10 14:34:29.73 | GuillaumeCharron | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,1055 secondes

2025-02-10 14:34:29.82 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/10/02/25 | 0,2031 secondes

2025-02-10 14:34:29.85 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Efface_Ligne |  | 0,2305 secondes

2025-02-10 14:34:29.88 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:cmdDelete_Click |  | 0,2539 secondes

2025-02-10 14:46:46.08 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick | 0 | 
2025-02-10 14:46:46.15 | vgervais | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-10 14:46:46.22 | vgervais | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 3964 | -1 | 
2025-02-10 14:46:46.28 | vgervais | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,1289 secondes

2025-02-10 14:46:46.36 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[3965] |  | 0,2109 secondes

2025-02-10 14:46:47.52 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate | z_Administratif_Autres non chargeables | 
2025-02-10 14:46:47.56 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0469 secondes

2025-02-10 14:46:52.54 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 2.6 | 
2025-02-10 14:46:52.59 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0586 secondes

2025-02-10 14:46:52.64 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_Exit | 2,60 | 
2025-02-10 14:46:52.68 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0469 secondes

2025-02-10 14:47:06.58 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Lecture Mémo Guillaume de Guillaume + Suivis de dossier + Planning + Autre + Rencpntre Tax GPT (présentation) + Discussion avec Olivier/Guillaume | 
2025-02-10 14:47:06.64 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0625 secondes

2025-02-10 14:47:08.62 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate |  | 
2025-02-10 14:47:08.66 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate |  | 0,0586 secondes

2025-02-10 14:47:09.41 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate |  | 
2025-02-10 14:47:09.54 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate |  | 0,1289 secondes

2025-02-10 14:47:10.58 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:cmdUpdate_Click | 3965 | 
2025-02-10 14:47:10.63 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 
2025-02-10 14:47:10.67 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 3965 | 
2025-02-10 14:47:11.36 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 3965 | 0,6953 secondes

2025-02-10 14:47:11.41 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 3965 | 
2025-02-10 14:47:11.45 | vgervais | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-10 14:47:11.50 | vgervais | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 3964 | -1 | 
2025-02-10 14:47:11.54 | vgervais | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0977 secondes

2025-02-10 14:47:11.61 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 3965 | 0,1719 secondes

2025-02-10 14:47:11.66 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 2/02-10-2025 | 
2025-02-10 14:47:11.75 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,0977 secondes

2025-02-10 14:47:11.80 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/02-10-2025 | 
2025-02-10 14:47:11.85 | vgervais | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-10 14:47:11.89 | vgervais | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-10 14:47:11.93 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-10 14:47:12.04 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1172 secondes

2025-02-10 14:47:12.09 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-10 14:47:12.18 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,0977 secondes

2025-02-10 14:47:12.22 | vgervais | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,1367 secondes

2025-02-10 14:47:12.26 | vgervais | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-10 14:47:12.46 | vgervais | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,2031 secondes

2025-02-10 14:47:12.50 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-10 14:47:12.57 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0703 secondes

2025-02-10 14:47:12.61 | vgervais | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,1133 secondes

2025-02-10 14:47:12.72 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/02-10-2025 | 0,2305 secondes

2025-02-10 14:47:12.77 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 0,2695 secondes

2025-02-10 14:47:12.81 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:cmdUpdate_Click |  | 0,3281 secondes

2025-02-10 15:27:06.16 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | Novologik Inc. [Patrick Sabourin] | 
2025-02-10 15:27:06.20 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0430 secondes

2025-02-10 15:27:06.29 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Novologik Inc. [Patrick Sabourin] | 
2025-02-10 15:27:06.32 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0352 secondes

2025-02-10 15:27:33.97 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | videoconférence avec Patrick pour questions sur ventes de parts | 
2025-02-10 15:27:34.00 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0391 secondes

2025-02-10 15:27:34.59 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 1 | 
2025-02-10 15:27:34.62 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0508 secondes

2025-02-10 15:27:34.66 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_Exit | 1,00 | 
2025-02-10 15:27:34.69 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0312 secondes

2025-02-10 15:27:35.81 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-10 15:27:35.84 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-10 15:27:35.86 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | Novologik Inc. [Patrick Sabourin] | 
2025-02-10 15:27:35.89 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0312 secondes

2025-02-10 15:27:35.92 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-10 15:27:36.68 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,7617 secondes

2025-02-10 15:27:36.70 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-10 15:27:36.79 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,0938 secondes

2025-02-10 15:27:36.81 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/2025-02-10 | 
2025-02-10 15:27:36.97 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1641 secondes

2025-02-10 15:27:36.00 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-10 | 
2025-02-10 15:27:37.04 | GuillaumeCharron | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-10 15:27:37.07 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-10 15:27:37.09 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-10 15:27:37.27 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1758 secondes

2025-02-10 15:27:37.30 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-10 15:27:37.40 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1016 secondes

2025-02-10 15:27:37.43 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,1250 secondes

2025-02-10 15:27:37.45 | GuillaumeCharron | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-10 15:27:37.80 | GuillaumeCharron | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,3594 secondes

2025-02-10 15:27:37.82 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-10 15:27:37.92 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,1016 secondes

2025-02-10 15:27:37.95 | GuillaumeCharron | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,1250 secondes

2025-02-10 15:27:38.04 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-10 | 0,2109 secondes

2025-02-10 15:27:38.06 | GuillaumeCharron | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 0,2344 secondes

2025-02-10 15:27:38.08 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:cmdAdd_Click |  | 0,2578 secondes

2025-02-10 15:28:33.58 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate | papine | 
2025-02-10 15:28:33.63 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0625 secondes

2025-02-10 15:28:33.77 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 
2025-02-10 15:28:33.84 | vgervais | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | Les entreprises Lanthier et Papineau Inc. [Alain Lanthier] | 
2025-02-10 15:28:33.88 | vgervais | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0469 secondes

2025-02-10 15:28:33.92 | vgervais | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | 1675 | 
2025-02-10 15:28:33.97 | vgervais | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0547 secondes

2025-02-10 15:28:34.01 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 0,0977 secondes

2025-02-10 15:28:34.05 | vgervais | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | Les entreprises Lanthier et Papineau Inc. [Alain Lanthier] | 
2025-02-10 15:28:34.09 | vgervais | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0430 secondes

2025-02-10 15:28:34.13 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Les entreprises Lanthier et Papineau Inc. [Alain Lanthier] | 
2025-02-10 15:28:34.18 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0469 secondes

2025-02-10 15:31:20.07 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | .4 | 
2025-02-10 15:31:20.22 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,1680 secondes

2025-02-10 15:31:20.33 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_Exit | 0,40 | 
2025-02-10 15:31:20.44 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,1250 secondes

2025-02-10 15:31:52.99 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Regarder contrat de d'ELP envoyé par Marie-Claude | 
2025-02-10 15:31:53.05 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0586 secondes

2025-02-10 15:31:53.10 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-10 15:31:53.14 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-10 15:31:53.18 | vgervais | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | Les entreprises Lanthier et Papineau Inc. [Alain Lanthier] | 
2025-02-10 15:31:53.22 | vgervais | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0469 secondes

2025-02-10 15:31:53.27 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-10 15:31:53.99 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,7266 secondes

2025-02-10 15:31:54.03 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-10 15:31:54.11 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,0820 secondes

2025-02-10 15:31:54.15 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 2/2025-02-10 | 
2025-02-10 15:31:54.25 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1055 secondes

2025-02-10 15:31:54.30 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/2025-02-10 | 
2025-02-10 15:31:54.35 | vgervais | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-10 15:31:54.39 | vgervais | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-10 15:31:54.44 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-10 15:31:54.58 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1484 secondes

2025-02-10 15:31:54.63 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-10 15:31:54.73 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1094 secondes

2025-02-10 15:31:54.78 | vgervais | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,1523 secondes

2025-02-10 15:31:54.82 | vgervais | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-10 15:31:55.05 | vgervais | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,2344 secondes

2025-02-10 15:31:55.09 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-10 15:31:55.16 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0742 secondes

2025-02-10 15:31:55.21 | vgervais | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,1211 secondes

2025-02-10 15:31:55.32 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/2025-02-10 | 0,2305 secondes

2025-02-10 15:31:55.37 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 0,2969 secondes

2025-02-10 15:31:55.43 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:cmdAdd_Click |  | 0,3398 secondes

2025-02-10 16:15:02.87 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick | 0 | 
2025-02-10 16:15:02.93 | vgervais | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-10 16:15:02.99 | vgervais | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 3964 | -1 | 
2025-02-10 16:15:03.04 | vgervais | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,1172 secondes

2025-02-10 16:15:03.11 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:lsbHresJour_dblClick[3965] |  | 0,1836 secondes

2025-02-10 16:15:03.89 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate | z_Administratif_Autres non chargeables | 
2025-02-10 16:15:03.95 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0703 secondes

2025-02-10 16:15:07.45 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate | groupe telte | 
2025-02-10 16:15:07.48 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0352 secondes

2025-02-10 16:15:07.88 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | 9513-1926 Québec Inc. [Francis Desgagnés] Groupe Teltech François Tessier | 
2025-02-10 16:15:07.91 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0312 secondes

2025-02-10 16:15:07.94 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 9513-1926 Québec Inc. [Francis Desgagnés] | 
2025-02-10 16:15:07.96 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0312 secondes

2025-02-10 16:15:12.90 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Lecture Mémo Guillaume de Guillaume + Suivis de dossier + Planning + Autre + Rencpntre Tax GPT (présentation) + Discussion avec Olivier/Guillaume + discussion Guillaume | 
2025-02-10 16:15:12.96 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0703 secondes

2025-02-10 16:15:15.07 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 2,9 | 
2025-02-10 16:15:15.13 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0586 secondes

2025-02-10 16:15:15.17 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_Exit | 2,90 | 
2025-02-10 16:15:15.22 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0586 secondes

2025-02-10 16:15:16.38 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:cmdUpdate_Click | 3965 | 
2025-02-10 16:15:16.43 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 
2025-02-10 16:15:16.47 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 3965 | 
2025-02-10 16:15:17.17 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 3965 | 0,7031 secondes

2025-02-10 16:15:17.21 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 3965 | 
2025-02-10 16:15:17.25 | vgervais | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-10 16:15:17.30 | vgervais | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 3964 | -1 | 
2025-02-10 16:15:17.34 | vgervais | APP_v5.P.0.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,1016 secondes

2025-02-10 16:15:17.43 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 3965 | 0,1836 secondes

2025-02-10 16:15:17.47 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 2/10-02-2025 | 
2025-02-10 16:15:17.56 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,0898 secondes

2025-02-10 16:15:17.61 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/10-02-2025 | 
2025-02-10 16:15:17.65 | vgervais | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-10 16:15:17.71 | vgervais | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-10 16:15:17.77 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-10 16:15:17.88 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1211 secondes

2025-02-10 16:15:17.93 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-10 16:15:18.03 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1016 secondes

2025-02-10 16:15:18.07 | vgervais | APP_v5.P.0.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,1445 secondes

2025-02-10 16:15:18.12 | vgervais | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-10 16:15:18.32 | vgervais | APP_v5.P.0.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1992 secondes

2025-02-10 16:15:18.36 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-10 16:15:18.42 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0664 secondes

2025-02-10 16:15:18.46 | vgervais | APP_v5.P.0.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,1094 secondes

2025-02-10 16:15:18.57 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/10-02-2025 | 0,2227 secondes

2025-02-10 16:15:18.61 | vgervais | APP_v5.P.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 0,2617 secondes

2025-02-10 16:15:18.65 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:cmdUpdate_Click |  | 0,3047 secondes

2025-02-10 16:17:12.48 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | tel avec  | 
2025-02-10 16:17:12.51 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0430 secondes

2025-02-10 16:17:20.13 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client | Groupe Teltech Inc. [François Tessier] | 
2025-02-10 16:17:20.16 | GuillaumeCharron | APP_v5.P.0.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0391 secondes

2025-02-10 16:17:20.69 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Groupe Teltech Inc. [François Tessier] | 
2025-02-10 16:17:20.72 | GuillaumeCharron | APP_v5.P.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0352 secondes

2025-02-10 16:20:42.46 | vgervais | APP_v5.P.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 
2025-02-10 16:20:42.52 | vgervais | APP_v5.P.0.xlsb | modFunctions:Fn_Complete_Date | 2025-02-10, 600, 15 | 
