2024-12-04 04:18:14.10 | GuillaumeCharron | APP_v5.F.3.xlsb | ***** Début d'une nouvelle session (ThisWorkbook:Workbook_Open) *****
2024-12-04 16:58:16.79 | Guillaume | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2024-12-04 16:58:17.04 | Guillaume | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2794
2024-12-04 16:58:17.26 | Guillaume | APP_v5.G.0.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID = 0,5938 sec.

2024-12-04 16:58:17.51 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 2795 = 1,0469 sec.

2024-12-04 16:58:17.71 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/04/12/2024
2024-12-04 16:58:17.99 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,4102 sec.

2024-12-04 16:58:18.20 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/04/12/2024
2024-12-04 16:58:18.42 | Guillaume | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6 - GC)
2024-12-04 16:58:18.62 | Guillaume | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,3398 sec.

2024-12-04 16:58:18.94 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/04/12/2024 = 0,8711 sec.

2024-12-04 16:58:19.14 | Guillaume | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Modifie_Ligne = 5,6641 sec.

2024-12-04 16:58:19.35 | Guillaume | APP_v5.G.0.xlsb | ufSaisieHeures:cmdUpdate_Click = 6,0898 sec.

2024-12-04 17:03:40.91 | Annie | APP_v5.G.0.xlsb | ***** Début d'une nouvelle session (ThisWorkbook:Workbook_Open) *****
2024-12-04 17:03:41.02 | Annie | APP_v5.G.0.xlsb | ThisWorkbook:Create_User_Active_File
2024-12-04 17:03:41.18 | Annie | APP_v5.G.0.xlsb | ThisWorkbook:Create_User_Active_File = 0.1914 sec.

2024-12-04 17:03:43.61 | Annie | APP_v5.G.0.xlsb | modAppli:Write_Info_On_Main_Menu
2024-12-04 17:03:43.80 | Annie | APP_v5.G.0.xlsb | modAppli:Write_Info_On_Main_Menu = 0.2188 sec.

2024-12-04 17:03:44.05 | Annie | APP_v5.G.0.xlsb | ThisWorkbook:Workbook_Open = 3.1562 sec.

2024-12-04 17:03:49.30 | Annie | APP_v5.G.0.xlsb | ufSaisieHeures:UserForm_Activate
2024-12-04 17:03:49.39 | Annie | APP_v5.G.0.xlsb | modImport:Client_List_Import_All
2024-12-04 17:03:50.47 | Annie | APP_v5.G.0.xlsb | modImport:Client_List_Import_All = 1.1055 sec.

2024-12-04 17:03:50.60 | Annie | APP_v5.G.0.xlsb | modImport:TEC_Import_All
2024-12-04 17:03:52.20 | Annie | APP_v5.G.0.xlsb | modImport:TEC_Import_All = 1.6172 sec.

2024-12-04 17:03:52.30 | Annie | APP_v5.G.0.xlsb | ufSaisieHeures:UserForm_Activate = 3.0234 sec.

2024-12-04 17:03:55.51 | Annie | APP_v5.G.0.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate
2024-12-04 17:03:55.62 | Annie | APP_v5.G.0.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate = 0.1289 sec.

2024-12-04 17:03:57.49 | Annie | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2024-12-04 17:03:57.58 | Annie | APP_v5.G.0.xlsb | modFunctions:Fn_Complete_Date(04, 90, 15)
2024-12-04 17:03:57.68 | Annie | APP_v5.G.0.xlsb | modFunctions:Fn_Complete_Date = 0.1133 sec.

2024-12-04 17:03:57.81 | Annie | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate = 0.3555 sec.

2024-12-04 17:03:57.93 | Annie | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate
2024-12-04 17:03:58.05 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 3/12-04-2024
2024-12-04 17:03:58.28 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0.2422 sec.

2024-12-04 17:03:58.36 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/12-04-2024
2024-12-04 17:03:58.46 | Annie | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6 - AR)
2024-12-04 17:03:58.56 | Annie | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0.1094 sec.

2024-12-04 17:03:58.73 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/12-04-2024 = 0.3789 sec.

2024-12-04 17:03:58.81 | Annie | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate = 0.9102 sec.

2024-12-04 17:04:04.72 | Annie | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate[autr]
2024-12-04 17:04:04.81 | Annie | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - autr
2024-12-04 17:04:04.90 | Annie | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 166 = 0.1094 sec.

2024-12-04 17:04:04.98 | Annie | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0.2812 sec.

2024-12-04 17:04:09.52 | Annie | APP_v5.G.0.xlsb | ufSaisieHeures:lstboxNomClient_DblClick
2024-12-04 17:04:09.70 | Annie | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - z_Administratif_Autres non chargeables
2024-12-04 17:04:09.81 | Annie | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 5 = 0.1289 sec.

2024-12-04 17:04:09.91 | Annie | APP_v5.G.0.xlsb | ufSaisieHeures:lstboxNomClient_DblClick = 0.4062 sec.

2024-12-04 17:04:10.02 | Annie | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate[z_Administratif_Autres non chargeables]
2024-12-04 17:04:10.12 | Annie | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - z_Administratif_Autres non chargeables
2024-12-04 17:04:10.22 | Annie | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 5 = 0.1172 sec.

2024-12-04 17:04:10.32 | Annie | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0.3125 sec.

2024-12-04 17:04:21.29 | Annie | APP_v5.G.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[Conversion DTmax vs Taxprep]
2024-12-04 17:04:21.40 | Annie | APP_v5.G.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate = 0.1250 sec.

2024-12-04 17:04:26.80 | Annie | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[1.75	]
2024-12-04 17:04:26.90 | Annie | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate = 0.1211 sec.

2024-12-04 17:04:27.00 | Annie | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_Exit[1.75]
2024-12-04 17:04:27.09 | Annie | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_Exit = 0.1211 sec.

2024-12-04 17:04:27.22 | Annie | APP_v5.G.0.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate
2024-12-04 17:04:27.32 | Annie | APP_v5.G.0.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate = 0.1094 sec.

2024-12-04 17:04:28.61 | Annie | APP_v5.G.0.xlsb | ufSaisieHeures:cmdAdd_Click
2024-12-04 17:04:28.71 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2024-12-04 17:04:28.81 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2024-12-04 17:04:31.29 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 = 2.5000 sec.

2024-12-04 17:04:31.38 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2024-12-04 17:04:31.54 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 = 0.1758 sec.

2024-12-04 17:04:31.63 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 3/2024-12-04
2024-12-04 17:04:31.84 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0.2188 sec.

2024-12-04 17:04:31.93 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/2024-12-04
2024-12-04 17:04:32.04 | Annie | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6 - AR)
2024-12-04 17:04:32.16 | Annie | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0.1484 sec.

2024-12-04 17:04:32.39 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/2024-12-04 = 0.4844 sec.

2024-12-04 17:04:32.48 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne = 3.7852 sec.

2024-12-04 17:04:32.57 | Annie | APP_v5.G.0.xlsb | ufSaisieHeures:cmdAdd_Click = 3.9727 sec.

2024-12-04 17:04:33.30 | Annie | APP_v5.G.0.xlsb | ufSaisieHeures:UserForm_Terminate
2024-12-04 17:04:33.39 | Annie | APP_v5.G.0.xlsb | ufSaisieHeures:UserForm_Terminate = 0.1133 sec.

2024-12-04 17:04:34.95 | Annie | APP_v5.G.0.xlsb | modAppli:Hide_All_Worksheets_Except_Menu
2024-12-04 17:04:35.05 | Annie | APP_v5.G.0.xlsb | modAppli:Hide_All_Worksheets_Except_Menu = 0.1445 sec.

2024-12-04 17:04:37.24 | Annie | APP_v5.G.0.xlsb | modAppli:Hide_All_Worksheets_Except_Menu
2024-12-04 17:04:37.35 | Annie | APP_v5.G.0.xlsb | modAppli:Hide_All_Worksheets_Except_Menu = 0.1289 sec.

2024-12-04 17:04:37.45 | Annie | APP_v5.G.0.xlsb | modMenu:Delete_User_Active_File
2024-12-04 17:04:37.64 | Annie | APP_v5.G.0.xlsb | modMenu:Delete_User_Active_File = 0.2109 sec.

2024-12-04 17:04:37.74 | Annie | APP_v5.G.0.xlsb | ***** Session terminée NORMALEMENT (modMenu:Exit_After_Saving) *****

2024-12-04 17:11:41.50 | User | APP_v5.G.0.xlsb | ***** Début d'une nouvelle session (ThisWorkbook:Workbook_Open) *****
2024-12-04 17:11:41.57 | User | APP_v5.G.0.xlsb | ThisWorkbook:Create_User_Active_File
2024-12-04 17:11:41.66 | User | APP_v5.G.0.xlsb | ThisWorkbook:Create_User_Active_File = 0,1016 sec.

2024-12-04 17:11:43.07 | User | APP_v5.G.0.xlsb | modAppli:Write_Info_On_Main_Menu
2024-12-04 17:11:43.20 | User | APP_v5.G.0.xlsb | modAppli:Write_Info_On_Main_Menu = 0,1367 sec.

2024-12-04 17:11:43.29 | User | APP_v5.G.0.xlsb | ThisWorkbook:Workbook_Open = 1,7930 sec.

2024-12-04 17:11:46.37 | User | APP_v5.G.0.xlsb | ufSaisieHeures:UserForm_Activate
2024-12-04 17:11:46.43 | User | APP_v5.G.0.xlsb | modImport:Client_List_Import_All
2024-12-04 17:11:47.19 | User | APP_v5.G.0.xlsb | modImport:Client_List_Import_All = 0,7734 sec.

2024-12-04 17:11:47.24 | User | APP_v5.G.0.xlsb | modImport:TEC_Import_All
2024-12-04 17:11:48.21 | User | APP_v5.G.0.xlsb | modImport:TEC_Import_All = 0,9805 sec.

2024-12-04 17:11:48.29 | User | APP_v5.G.0.xlsb | ufSaisieHeures:UserForm_Activate = 1,9297 sec.

2024-12-04 17:11:49.49 | User | APP_v5.G.0.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate
2024-12-04 17:11:49.54 | User | APP_v5.G.0.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate = 0,0625 sec.

2024-12-04 17:11:55.56 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2024-12-04 17:11:55.63 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Complete_Date(2024-12-04, 90, 15)
2024-12-04 17:11:55.68 | User | APP_v5.G.0.xlsb | modFunctions:Fn_Complete_Date = 0,0586 sec.

2024-12-04 17:11:55.74 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate = 0,1875 sec.

2024-12-04 17:11:55.79 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate
2024-12-04 17:11:55.85 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/12-04-2024
2024-12-04 17:11:56.01 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,1641 sec.

2024-12-04 17:11:56.06 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/12-04-2024
2024-12-04 17:11:56.12 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6 - ML)
2024-12-04 17:11:56.18 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,0664 sec.

2024-12-04 17:11:56.30 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/12-04-2024 = 0,2500 sec.

2024-12-04 17:11:56.35 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate = 0,5703 sec.

2024-12-04 17:12:08.63 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Chauffage Robert Lacombe Inc. [Succession Robert Lacombe]]
2024-12-04 17:12:08.70 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Chauffage Robert Lacombe Inc. [Succession Robert Lacombe]
2024-12-04 17:12:08.77 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1110 = 0,0977 sec.

2024-12-04 17:12:08.86 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,2422 sec.

2024-12-04 17:12:12.63 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[Travail sur la valeur des batiments
]
2024-12-04 17:12:12.68 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate = 0,0625 sec.

2024-12-04 17:12:13.96 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[2]
2024-12-04 17:12:14.03 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate = 0,0742 sec.

2024-12-04 17:12:14.09 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_Exit[2,00]
2024-12-04 17:12:14.16 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_Exit = 0,0742 sec.

2024-12-04 17:12:16.45 | User | APP_v5.G.0.xlsb | ufSaisieHeures:cmdAdd_Click
2024-12-04 17:12:16.50 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2024-12-04 17:12:16.55 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2024-12-04 17:12:17.46 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 = 0,9062 sec.

2024-12-04 17:12:17.50 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2024-12-04 17:12:17.62 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 = 0,1250 sec.

2024-12-04 17:12:17.67 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/2024-12-04
2024-12-04 17:12:17.84 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,1797 sec.

2024-12-04 17:12:17.89 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/2024-12-04
2024-12-04 17:12:17.95 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6 - ML)
2024-12-04 17:12:18.00 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,0586 sec.

2024-12-04 17:12:18.21 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/2024-12-04 = 0,3477 sec.

2024-12-04 17:12:18.29 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne = 1,7930 sec.

2024-12-04 17:12:18.34 | User | APP_v5.G.0.xlsb | ufSaisieHeures:cmdAdd_Click = 1,8945 sec.

2024-12-04 17:12:39.69 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Paré assurances et Services Financiers Inc. [Pierre Paré]]
2024-12-04 17:12:39.77 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Paré assurances et Services Financiers Inc. [Pierre Paré]
2024-12-04 17:12:39.82 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1147 = 0,0586 sec.

2024-12-04 17:12:39.91 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,2266 sec.

2024-12-04 17:12:54.64 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[Préparation du dossier du 31/07/2024 de Placements Paré pour la rencontre
]
2024-12-04 17:12:54.73 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate = 0,0938 sec.

2024-12-04 17:12:57.00 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[1.5]
2024-12-04 17:12:57.06 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate = 0,0703 sec.

2024-12-04 17:12:57.14 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_Exit[1,50]
2024-12-04 17:12:57.22 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_Exit = 0,0898 sec.

2024-12-04 17:12:58.13 | User | APP_v5.G.0.xlsb | ufSaisieHeures:cmdAdd_Click
2024-12-04 17:12:58.19 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2024-12-04 17:12:58.24 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2024-12-04 17:12:59.05 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 = 0,8203 sec.

2024-12-04 17:12:59.11 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2024-12-04 17:12:59.23 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 = 0,1289 sec.

2024-12-04 17:12:59.30 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/2024-12-04
2024-12-04 17:12:59.47 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,1797 sec.

2024-12-04 17:12:59.52 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/2024-12-04
2024-12-04 17:12:59.59 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6 - ML)
2024-12-04 17:12:59.65 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,0742 sec.

2024-12-04 17:12:59.88 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/2024-12-04 = 0,3555 sec.

2024-12-04 17:12:59.93 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne = 1,7578 sec.

2024-12-04 17:12:59.99 | User | APP_v5.G.0.xlsb | ufSaisieHeures:cmdAdd_Click = 1,8633 sec.

2024-12-04 17:13:07.71 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Chauffage Robert Lacombe Inc. [Succession Robert Lacombe]]
2024-12-04 17:13:07.77 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - Chauffage Robert Lacombe Inc. [Succession Robert Lacombe]
2024-12-04 17:13:07.83 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1110 = 0,0664 sec.

2024-12-04 17:13:07.88 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,1797 sec.

2024-12-04 17:13:10.89 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[Contact avec le client pour l'obtention de renseignements supplémentaires
]
2024-12-04 17:13:10.96 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate = 0,0742 sec.

2024-12-04 17:13:12.77 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[.5]
2024-12-04 17:13:12.83 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate = 0,0664 sec.

2024-12-04 17:13:12.88 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_Exit[0,50]
2024-12-04 17:13:12.93 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_Exit = 0,0586 sec.

2024-12-04 17:13:14.61 | User | APP_v5.G.0.xlsb | ufSaisieHeures:cmdAdd_Click
2024-12-04 17:13:14.67 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2024-12-04 17:13:14.72 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2024-12-04 17:13:15.53 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 = 0,8164 sec.

2024-12-04 17:13:15.59 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2024-12-04 17:13:15.71 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 = 0,1367 sec.

2024-12-04 17:13:15.77 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/2024-12-04
2024-12-04 17:13:15.94 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,1797 sec.

2024-12-04 17:13:16.00 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/2024-12-04
2024-12-04 17:13:16.08 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6 - ML)
2024-12-04 17:13:16.13 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,0625 sec.

2024-12-04 17:13:16.39 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/2024-12-04 = 0,3945 sec.

2024-12-04 17:13:16.44 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne = 1,7773 sec.

2024-12-04 17:13:16.49 | User | APP_v5.G.0.xlsb | ufSaisieHeures:cmdAdd_Click = 1,8789 sec.

2024-12-04 17:13:22.33 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate[z_Administratif_Autres non chargeables]
2024-12-04 17:13:22.39 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - z_Administratif_Autres non chargeables
2024-12-04 17:13:22.46 | User | APP_v5.G.0.xlsb | modFunctions:Fn_GetID_From_Client_Name - 5 = 0,0781 sec.

2024-12-04 17:13:22.51 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,1875 sec.

2024-12-04 17:13:24.89 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[Montage des autorisations au fédéral et au provincial aux clients
]
2024-12-04 17:13:24.97 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtActivite_AfterUpdate = 0,1016 sec.

2024-12-04 17:13:27.21 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[2.75]
2024-12-04 17:13:27.27 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_AfterUpdate = 0,0664 sec.

2024-12-04 17:13:27.32 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_Exit[2,75]
2024-12-04 17:13:27.38 | User | APP_v5.G.0.xlsb | ufSaisieHeures:txtHeures_Exit = 0,0586 sec.

2024-12-04 17:13:28.82 | User | APP_v5.G.0.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate
2024-12-04 17:13:28.87 | User | APP_v5.G.0.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate = 0,0586 sec.

2024-12-04 17:13:30.28 | User | APP_v5.G.0.xlsb | ufSaisieHeures:cmdAdd_Click
2024-12-04 17:13:30.33 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2024-12-04 17:13:30.38 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2024-12-04 17:13:31.23 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 = 0,8594 sec.

2024-12-04 17:13:31.28 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2024-12-04 17:13:31.39 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 = 0,1211 sec.

2024-12-04 17:13:31.45 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 4/2024-12-04
2024-12-04 17:13:31.60 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,1602 sec.

2024-12-04 17:13:31.65 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/2024-12-04
2024-12-04 17:13:31.70 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6 - ML)
2024-12-04 17:13:31.77 | User | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,0859 sec.

2024-12-04 17:13:32.00 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 4/2024-12-04 = 0,3594 sec.

2024-12-04 17:13:32.07 | User | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne = 1,7695 sec.

2024-12-04 17:13:32.14 | User | APP_v5.G.0.xlsb | ufSaisieHeures:cmdAdd_Click = 1,8672 sec.

