2025-02-19 07:51:01.22 | vgervais | APP_v6.A.xlsb | ----- Début d'une nouvelle session (modAppli:CodeEssentielDepart) ----- |  | 
2025-02-19 15:39:08.06 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_Exit | 0,30 | 
2025-02-19 15:39:08.10 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0430 secondes

2025-02-19 15:39:13.27 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Répondre courriel dividende (t5) | 
2025-02-19 15:39:13.31 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0469 secondes

2025-02-19 15:39:13.35 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-19 15:39:13.39 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-19 15:39:13.43 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client | Yola RX Consultants Inc. [Yola Moride] | 
2025-02-19 15:39:13.46 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0391 secondes

2025-02-19 15:39:13.50 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-19 15:39:14.23 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,7344 secondes

2025-02-19 15:39:14.27 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-19 15:39:14.34 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,0742 secondes

2025-02-19 15:39:14.38 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 2/2025-02-19 | 
2025-02-19 15:39:14.46 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,0859 secondes

2025-02-19 15:39:14.50 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/2025-02-19 | 
2025-02-19 15:39:14.55 | vgervais | APP_v6.A.1.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-19 15:39:14.60 | vgervais | APP_v6.A.1.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-19 15:39:14.64 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-19 15:39:14.78 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1445 secondes

2025-02-19 15:39:14.82 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-19 15:39:14.91 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,0938 secondes

2025-02-19 15:39:14.96 | vgervais | APP_v6.A.1.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3750 secondes

2025-02-19 15:39:15.01 | vgervais | APP_v6.A.1.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-19 15:39:15.16 | vgervais | APP_v6.A.1.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1562 secondes

2025-02-19 15:39:15.20 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-19 15:39:15.25 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0586 secondes

2025-02-19 15:39:15.29 | vgervais | APP_v6.A.1.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,7461 secondes

2025-02-19 15:39:15.40 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/2025-02-19 | 0,9062 secondes

2025-02-19 15:39:15.44 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 2,0547 secondes

2025-02-19 15:39:15.48 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:cmdAdd_Click |  | 2,1289 secondes

2025-02-19 15:41:48.94 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | trans | 
2025-02-19 15:41:48.98 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0547 secondes

2025-02-19 15:41:49.18 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 
2025-02-19 15:41:49.25 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client | Air Trans Express Inc. [Richard Lavoie] | 
2025-02-19 15:41:49.29 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0430 secondes

2025-02-19 15:41:49.32 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client | 1134 | 
2025-02-19 15:41:49.36 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0391 secondes

2025-02-19 15:41:49.39 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:lstboxNomClient_DblClick |  | 0,2148 secondes

2025-02-19 15:41:49.43 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client | Air Trans Express Inc. [Richard Lavoie] | 
2025-02-19 15:41:49.47 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0391 secondes

2025-02-19 15:41:49.51 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Air Trans Express Inc. [Richard Lavoie] | 
2025-02-19 15:41:49.55 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0430 secondes

2025-02-19 15:41:56.97 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Suivi répondre courriel  | 
2025-02-19 15:41:57.02 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0508 secondes

2025-02-19 15:41:58.15 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | .2 | 
2025-02-19 15:41:58.19 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0469 secondes

2025-02-19 15:41:58.23 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_Exit | 0,20 | 
2025-02-19 15:41:58.27 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0430 secondes

2025-02-19 15:42:01.91 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0,4 | 
2025-02-19 15:42:01.96 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0508 secondes

2025-02-19 15:42:01.00 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_Exit | 0,40 | 
2025-02-19 15:42:02.04 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0430 secondes

2025-02-19 15:42:21.60 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Suivi répondre courriel + enregistrement des documents | 
2025-02-19 15:42:21.65 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0586 secondes

2025-02-19 15:42:21.69 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-19 15:42:21.73 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-19 15:42:21.77 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client | Air Trans Express Inc. [Richard Lavoie] | 
2025-02-19 15:42:21.82 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0547 secondes

2025-02-19 15:42:21.86 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-19 15:42:22.53 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,6758 secondes

2025-02-19 15:42:22.56 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-19 15:42:22.65 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,0898 secondes

2025-02-19 15:42:22.69 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 2/2025-02-19 | 
2025-02-19 15:42:22.81 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1211 secondes

2025-02-19 15:42:22.84 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/2025-02-19 | 
2025-02-19 15:42:22.89 | vgervais | APP_v6.A.1.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-19 15:42:22.93 | vgervais | APP_v6.A.1.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-19 15:42:22.97 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-19 15:42:23.11 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1406 secondes

2025-02-19 15:42:23.15 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-19 15:42:23.24 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,0977 secondes

2025-02-19 15:42:23.28 | vgervais | APP_v6.A.1.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3516 secondes

2025-02-19 15:42:23.31 | vgervais | APP_v6.A.1.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-19 15:42:23.47 | vgervais | APP_v6.A.1.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1602 secondes

2025-02-19 15:42:23.51 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-19 15:42:23.56 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0586 secondes

2025-02-19 15:42:23.60 | vgervais | APP_v6.A.1.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,7148 secondes

2025-02-19 15:42:23.71 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/2025-02-19 | 0,8750 secondes

2025-02-19 15:42:23.75 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 2,0234 secondes

2025-02-19 15:42:23.79 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:cmdAdd_Click |  | 2,0977 secondes

2025-02-19 16:34:58.00 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:lsbHresJour_dblClick | 0 | 
2025-02-19 16:34:58.05 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-19 16:34:58.10 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4211 | -1 | 
2025-02-19 16:34:58.14 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0938 secondes

2025-02-19 16:34:58.21 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:lsbHresJour_dblClick[4212] |  | 0,2109 secondes

2025-02-19 16:34:59.08 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | z_Administratif_Autres non chargeables | 
2025-02-19 16:34:59.12 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0469 secondes

2025-02-19 16:35:11.54 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Suivis de dossier + Planning + suivis Michel/discussion + répondre appel client- autres | 
2025-02-19 16:35:11.59 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0547 secondes

2025-02-19 16:35:12.95 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 1.3 | 
2025-02-19 16:35:12.00 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0469 secondes

2025-02-19 16:35:13.04 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_Exit | 1,30 | 
2025-02-19 16:35:13.07 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0430 secondes

2025-02-19 16:35:14.19 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:cmdUpdate_Click | 4212 | 
2025-02-19 16:35:14.24 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 
2025-02-19 16:35:14.28 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4212 | 
2025-02-19 16:35:14.97 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4212 | 0,6953 secondes

2025-02-19 16:35:15.00 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4212 | 
2025-02-19 16:35:15.04 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-19 16:35:15.09 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4211 | -1 | 
2025-02-19 16:35:15.13 | vgervais | APP_v6.A.1.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0938 secondes

2025-02-19 16:35:15.19 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4212 | 0,1875 secondes

2025-02-19 16:35:15.22 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 2/19-02-2025 | 
2025-02-19 16:35:15.31 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,0938 secondes

2025-02-19 16:35:15.36 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/19-02-2025 | 
2025-02-19 16:35:15.40 | vgervais | APP_v6.A.1.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-19 16:35:15.44 | vgervais | APP_v6.A.1.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-19 16:35:15.47 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-19 16:35:15.59 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1250 secondes

2025-02-19 16:35:15.63 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-19 16:35:15.72 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,0938 secondes

2025-02-19 16:35:15.76 | vgervais | APP_v6.A.1.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3281 secondes

2025-02-19 16:35:15.80 | vgervais | APP_v6.A.1.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-19 16:35:15.92 | vgervais | APP_v6.A.1.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1289 secondes

2025-02-19 16:35:15.96 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-19 16:35:16.01 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0547 secondes

2025-02-19 16:35:16.05 | vgervais | APP_v6.A.1.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6562 secondes

2025-02-19 16:35:16.14 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/19-02-2025 | 0,7852 secondes

2025-02-19 16:35:16.18 | vgervais | APP_v6.A.1.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 1,9570 secondes

2025-02-19 16:35:16.23 | vgervais | APP_v6.A.1.xlsb | ufSaisieHeures:cmdUpdate_Click |  | 2,0469 secondes

2025-02-19 16:39:13.06 | User | APP_v6.A.xlsb | ----- Début d'une nouvelle session (modAppli:CodeEssentielDepart) ----- |  | 
2025-02-19 16:39:13.13 | User | APP_v6.A.xlsb | Validation d'accès serveur terminée |  | 0,0039 secondes

2025-02-19 16:39:13.16 | User | APP_v6.A.xlsb | modAppli:CreateUserActiveFile |  | 
2025-02-19 16:39:13.25 | User | APP_v6.A.xlsb | modAppli:CreateUserActiveFile |  | 0,0898 secondes

2025-02-19 16:39:13.30 | User | APP_v6.A.xlsb | modAppli:SetupUserDateFormat |  | 
2025-02-19 16:39:13.34 | User | APP_v6.A.xlsb | modAppli:SetupUserDateFormat |  | 0,0508 secondes

2025-02-19 16:39:13.39 | User | APP_v6.A.xlsb | modAppli:BackupMasterFile |  | 
2025-02-19 16:39:13.81 | User | APP_v6.A.xlsb | modAppli:BackupMasterFile |  | 0,4258 secondes

2025-02-19 16:39:13.86 | User | APP_v6.A.xlsb | modAppli:WriteInfoOnMainMenu |  | 
2025-02-19 16:39:13.93 | User | APP_v6.A.xlsb | modAppli:WriteInfoOnMainMenu |  | 0,0703 secondes

2025-02-19 16:39:13.97 | User | APP_v6.A.xlsb | modMenu:HideDevShapesBasedOnUsername |  | 
2025-02-19 16:39:14.02 | User | APP_v6.A.xlsb | modMenu:HideDevShapesBasedOnUsername |  | 0,0508 secondes

2025-02-19 16:39:14.08 | User | APP_v6.A.xlsb | modAppli:CodeEssentielDepart |  | 1,0391 secondes

2025-02-19 16:39:24.82 | User | APP_v6.A.xlsb | modMenu:menuTEC_Click |  | 
2025-02-19 16:39:24.94 | User | APP_v6.A.xlsb | modMenu:menuTEC_Click |  | 0,1602 secondes

2025-02-19 16:39:26.65 | User | APP_v6.A.xlsb | modMENU_TEC:SaisieHeures_Click |  | 
2025-02-19 16:39:26.75 | User | APP_v6.A.xlsb | modMENU_TEC:SaisieHeures_Click |  | 0,1094 secondes

2025-02-19 16:39:26.81 | User | APP_v6.A.xlsb | ufSaisieHeures:UserForm_Activate |  | 
2025-02-19 16:39:26.85 | User | APP_v6.A.xlsb | modImport:Client_List_Import_All |  | 
2025-02-19 16:39:27.26 | User | APP_v6.A.xlsb | modImport:ResizeTable |  | 
2025-02-19 16:39:27.30 | User | APP_v6.A.xlsb | modImport:ResizeTable |  | 0,0469 secondes

2025-02-19 16:39:27.35 | User | APP_v6.A.xlsb | modImport:ApplyFormatting |  | 
2025-02-19 16:39:27.39 | User | APP_v6.A.xlsb | modImport:ApplyFormatting |  | 0,0547 secondes

2025-02-19 16:39:27.50 | User | APP_v6.A.xlsb | modImport:Client_List_Import_All |  | 0,6602 secondes

2025-02-19 16:39:27.55 | User | APP_v6.A.xlsb | modImport:TEC_Import_All |  | 
2025-02-19 16:39:28.21 | User | APP_v6.A.xlsb | modImport:TEC_Import_All |  | 0,6680 secondes

2025-02-19 16:39:28.26 | User | APP_v6.A.xlsb | ufSaisieHeures:UserForm_Activate |  | 1,4609 secondes

2025-02-19 16:39:30.20 | User | APP_v6.A.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate |  | 
2025-02-19 16:39:30.25 | User | APP_v6.A.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate |  | 0,0508 secondes

2025-02-19 16:39:38.95 | User | APP_v6.A.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 
2025-02-19 16:39:39.02 | User | APP_v6.A.xlsb | modFunctions:Fn_Complete_Date | 2025-02-19, 600, 15 | 
2025-02-19 16:39:39.07 | User | APP_v6.A.xlsb | modFunctions:Fn_Complete_Date |  | 0,0586 secondes

2025-02-19 16:39:39.12 | User | APP_v6.A.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 0,1797 secondes

2025-02-19 16:39:39.17 | User | APP_v6.A.xlsb | ufSaisieHeures:txtDate_AfterUpdate |  | 
2025-02-19 16:39:39.22 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 4/19-02-2025 | 
2025-02-19 16:39:39.36 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1484 secondes

2025-02-19 16:39:39.41 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/19-02-2025 | 
2025-02-19 16:39:39.46 | User | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-19 16:39:39.51 | User | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-19 16:39:39.55 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-19 16:39:39.71 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1641 secondes

2025-02-19 16:39:39.76 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-19 16:39:39.91 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1523 secondes

2025-02-19 16:39:39.95 | User | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,4453 secondes

2025-02-19 16:39:39.99 | User | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-19 16:39:40.16 | User | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1758 secondes

2025-02-19 16:39:40.21 | User | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-19 16:39:40.32 | User | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,1133 secondes

2025-02-19 16:39:40.37 | User | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,9375 secondes

2025-02-19 16:39:40.63 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/19-02-2025 | 1,2266 secondes

2025-02-19 16:39:40.70 | User | APP_v6.A.xlsb | ufSaisieHeures:txtDate_AfterUpdate |  | 1,5352 secondes

2025-02-19 16:40:19.54 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | 9307-2411 Québec Inc. [Capitaine Vap] Capt'n Vape | 
2025-02-19 16:40:19.60 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0625 secondes

2025-02-19 16:40:25.43 | User | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 9307-2411 Québec Inc. [Capitaine Vap] | 
2025-02-19 16:40:25.50 | User | APP_v6.A.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0781 secondes

2025-02-19 16:40:29.71 | User | APP_v6.A.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Montage des signatures des sommaires T5
 | 
2025-02-19 16:40:29.75 | User | APP_v6.A.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0508 secondes

2025-02-19 16:40:32.13 | User | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | .50 | 
2025-02-19 16:40:32.18 | User | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0586 secondes

2025-02-19 16:40:32.22 | User | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_Exit | 0,50 | 
2025-02-19 16:40:32.27 | User | APP_v6.A.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0469 secondes

2025-02-19 16:40:34.03 | User | APP_v6.A.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-19 16:40:34.07 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-19 16:40:34.12 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client | 9307-2411 Québec Inc. [Capitaine Vap] | 
2025-02-19 16:40:34.18 | User | APP_v6.A.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0664 secondes

2025-02-19 16:40:34.23 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-19 16:40:35.16 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,9336 secondes

2025-02-19 16:40:35.21 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-19 16:40:35.34 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,1328 secondes

2025-02-19 16:40:35.39 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 4/2025-02-19 | 
2025-02-19 16:40:35.55 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1680 secondes

2025-02-19 16:40:35.60 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 4/2025-02-19 | 
2025-02-19 16:40:35.66 | User | APP_v6.A.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-19 16:40:35.70 | User | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-19 16:40:35.75 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-19 16:40:35.90 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1562 secondes

2025-02-19 16:40:35.96 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-19 16:40:36.09 | User | APP_v6.A.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1367 secondes

2025-02-19 16:40:36.13 | User | APP_v6.A.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,4414 secondes

2025-02-19 16:40:36.18 | User | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-19 16:40:36.34 | User | APP_v6.A.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1719 secondes

2025-02-19 16:40:36.39 | User | APP_v6.A.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
