2025-01-09 09:52:45.77 | GuillaumeCharron | APP_v5.L.1.xlsb | ***** Début d'une nouvelle session (modAppli:CodeEssentielDepart) *****
2025-01-09 16:22:53.24 | Annie | APP_v5.L.1.xlsb | ThisWorkbook:Create_User_Active_File *** = '0.1797 secondes'

2025-01-09 16:22:53.32 | Annie | APP_v5.L.1.xlsb | ThisWorkbook:Setup_UserDateFormat
2025-01-09 16:22:53.43 | Annie | APP_v5.L.1.xlsb | ThisWorkbook:Setup_UserDateFormat *** = '0.1211 secondes'

2025-01-09 16:22:53.51 | Annie | APP_v5.L.1.xlsb | ThisWorkbook:BackupMasterFile
2025-01-09 16:22:54.68 | Annie | APP_v5.L.1.xlsb | ThisWorkbook:BackupMasterFile *** = '1.1836 secondes'

2025-01-09 16:22:54.77 | Annie | APP_v5.L.1.xlsb | modAppli:WriteInfoOnMainMenu
2025-01-09 16:22:54.89 | Annie | APP_v5.L.1.xlsb | modAppli:WriteInfoOnMainMenu *** = '0.1445 secondes'

2025-01-09 16:22:54.99 | Annie | APP_v5.L.1.xlsb | modMenu:HideDevShapesBasedOnUsername
2025-01-09 16:22:55.09 | Annie | APP_v5.L.1.xlsb | modMenu:HideDevShapesBasedOnUsername *** = '0.1172 secondes'

2025-01-09 16:22:55.19 | Annie | APP_v5.L.1.xlsb | modAppli:CodeEssentielDepart *** = '2.2969 secondes'

2025-01-09 16:23:08.72 | Annie | APP_v5.L.1.xlsb | modMenu:menuTEC_Click
2025-01-09 16:23:08.88 | Annie | APP_v5.L.1.xlsb | modMenu:menuTEC_Click *** = '0.1797 secondes'

2025-01-09 16:23:09.91 | Annie | APP_v5.L.1.xlsb | modMENU_TEC:SaisieHeures_Click
2025-01-09 16:23:10.09 | Annie | APP_v5.L.1.xlsb | modMENU_TEC:SaisieHeures_Click *** = '0.1953 secondes'

2025-01-09 16:23:10.18 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:UserForm_Activate
2025-01-09 16:23:10.25 | Annie | APP_v5.L.1.xlsb | modImport:Client_List_Import_All
2025-01-09 16:23:11.05 | Annie | APP_v5.L.1.xlsb | modImport:ResizeTable
2025-01-09 16:23:11.14 | Annie | APP_v5.L.1.xlsb | modImport:ResizeTable *** = '0.1172 secondes'

2025-01-09 16:23:11.24 | Annie | APP_v5.L.1.xlsb | modImport:ApplyFormatting
2025-01-09 16:23:11.36 | Annie | APP_v5.L.1.xlsb | modImport:ApplyFormatting *** = '0.1445 secondes'

2025-01-09 16:23:11.50 | Annie | APP_v5.L.1.xlsb | modImport:Client_List_Import_All *** = '1.2695 secondes'

2025-01-09 16:23:11.57 | Annie | APP_v5.L.1.xlsb | modImport:TEC_Import_All
2025-01-09 16:23:13.23 | Annie | APP_v5.L.1.xlsb | modImport:TEC_Import_All *** = '1.6758 secondes'

2025-01-09 16:23:13.37 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:UserForm_Activate *** = '3.2109 secondes'

2025-01-09 16:23:16.56 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate
2025-01-09 16:23:16.64 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate *** = '0.0977 secondes'

2025-01-09 16:23:17.68 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2025-01-09 16:23:17.77 | Annie | APP_v5.L.1.xlsb | modFunctions:Fn_Complete_Date(2025-01-09, 600, 15)
2025-01-09 16:23:17.85 | Annie | APP_v5.L.1.xlsb | modFunctions:Fn_Complete_Date *** = '0.0898 secondes'

2025-01-09 16:23:17.93 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtDate_BeforeUpdate *** = '0.2617 secondes'

2025-01-09 16:23:18.02 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtDate_AfterUpdate
2025-01-09 16:23:18.11 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 3/2025-01-09
2025-01-09 16:23:18.32 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0.2344 secondes'

2025-01-09 16:23:18.41 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/2025-01-09
2025-01-09 16:23:18.52 | Annie | APP_v5.L.1.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-09 16:23:18.60 | Annie | APP_v5.L.1.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-09 16:23:18.69 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-09 16:23:18.91 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0.2344 secondes'

2025-01-09 16:23:19.00 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-09 16:23:19.29 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0.3008 secondes'

2025-01-09 16:23:19.38 | Annie | APP_v5.L.1.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0.7891 secondes'

2025-01-09 16:23:19.46 | Annie | APP_v5.L.1.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-09 16:23:19.70 | Annie | APP_v5.L.1.xlsb | modStatsHeures:Stats_Heures_AF *** = '0.2539 secondes'

2025-01-09 16:23:19.79 | Annie | APP_v5.L.1.xlsb | modAppli:UpdatePivotTables
2025-01-09 16:23:19.97 | Annie | APP_v5.L.1.xlsb | modAppli:UpdatePivotTables *** = '0.1992 secondes'

2025-01-09 16:23:20.06 | Annie | APP_v5.L.1.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '1.5508 secondes'

2025-01-09 16:23:20.30 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/2025-01-09 *** = '1.9180 secondes'

2025-01-09 16:23:20.39 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtDate_AfterUpdate *** = '2.3906 secondes'

2025-01-09 16:23:44.92 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate[z_Administratif_Autres non chargeables]
2025-01-09 16:23:45.01 | Annie | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - z_Administratif_Autres non chargeables
2025-01-09 16:23:45.10 | Annie | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 5 *** = '0.1055 secondes'

2025-01-09 16:23:45.18 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate *** = '0.2695 secondes'

2025-01-09 16:24:26.45 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[Préparation du fichier de suivi pour la production des T4-T5 et autres relevés]
2025-01-09 16:24:26.55 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate *** = '0.1055 secondes'

2025-01-09 16:24:28.91 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[1]
2025-01-09 16:24:29.01 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate *** = '0.1094 secondes'

2025-01-09 16:24:29.09 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_Exit[1.00]
2025-01-09 16:24:29.20 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0.1172 secondes'

2025-01-09 16:24:29.56 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate
2025-01-09 16:24:29.64 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate *** = '0.0938 secondes'

2025-01-09 16:24:32.37 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:cmdAdd_Click
2025-01-09 16:24:32.44 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2025-01-09 16:24:32.52 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-01-09 16:24:34.73 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 *** = '2.2383 secondes'

2025-01-09 16:24:34.82 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-01-09 16:24:34.96 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 *** = '0.1641 secondes'

2025-01-09 16:24:35.04 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 3/2025-01-09
2025-01-09 16:24:35.22 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0.1914 secondes'

2025-01-09 16:24:35.29 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/2025-01-09
2025-01-09 16:24:35.40 | Annie | APP_v5.L.1.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-09 16:24:35.48 | Annie | APP_v5.L.1.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-09 16:24:35.57 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-09 16:24:35.81 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0.2500 secondes'

2025-01-09 16:24:35.90 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-09 16:24:36.17 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0.2852 secondes'

2025-01-09 16:24:36.25 | Annie | APP_v5.L.1.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0.7891 secondes'

2025-01-09 16:24:36.34 | Annie | APP_v5.L.1.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-09 16:24:36.66 | Annie | APP_v5.L.1.xlsb | modStatsHeures:Stats_Heures_AF *** = '0.3438 secondes'

2025-01-09 16:24:36.77 | Annie | APP_v5.L.1.xlsb | modAppli:UpdatePivotTables
2025-01-09 16:24:36.93 | Annie | APP_v5.L.1.xlsb | modAppli:UpdatePivotTables *** = '0.1836 secondes'

2025-01-09 16:24:37.01 | Annie | APP_v5.L.1.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '1.6289 secondes'

2025-01-09 16:24:37.25 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/2025-01-09 *** = '1.9727 secondes'

2025-01-09 16:24:37.35 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne *** = '4.9180 secondes'

2025-01-09 16:24:37.43 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:cmdAdd_Click *** = '5.0742 secondes'

2025-01-09 16:24:43.15 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:lsbHresJour_dblClick[1]
2025-01-09 16:24:43.24 | Annie | APP_v5.L.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2025-01-09 16:24:43.35 | Annie | APP_v5.L.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 3346
2025-01-09 16:24:43.43 | Annie | APP_v5.L.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID *** = '0.2070 secondes'

2025-01-09 16:24:43.61 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:lsbHresJour_dblClick[3347] *** = '0.4688 secondes'

2025-01-09 16:24:45.51 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate[z_Administratif_Autres non chargeables]
2025-01-09 16:24:45.59 | Annie | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - z_Administratif_Autres non chargeables
2025-01-09 16:24:45.69 | Annie | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 5 *** = '0.1133 secondes'

2025-01-09 16:24:45.79 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate *** = '0.2891 secondes'

2025-01-09 16:24:53.39 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[1.25]
2025-01-09 16:24:53.49 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate *** = '0.1172 secondes'

2025-01-09 16:24:53.64 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_Exit[1.25]
2025-01-09 16:24:53.72 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0.0938 secondes'

2025-01-09 16:24:54.80 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:cmdUpdate_Click[3347]
2025-01-09 16:24:54.89 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Modifie_Ligne
2025-01-09 16:24:54.97 | Annie | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - z_Administratif_Autres non chargeables
2025-01-09 16:24:55.05 | Annie | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 5 *** = '0.1016 secondes'

2025-01-09 16:24:55.13 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(3347)
2025-01-09 16:24:57.36 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 3347 *** = '2.2461 secondes'

2025-01-09 16:24:57.44 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(3347)
2025-01-09 16:24:57.52 | Annie | APP_v5.L.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2025-01-09 16:24:57.65 | Annie | APP_v5.L.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 3346
2025-01-09 16:24:57.73 | Annie | APP_v5.L.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID *** = '0.2266 secondes'

2025-01-09 16:24:57.86 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 3347 *** = '0.4336 secondes'

2025-01-09 16:24:57.94 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 3/01-09-2025
2025-01-09 16:24:58.13 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0.2109 secondes'

2025-01-09 16:24:58.21 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/01-09-2025
2025-01-09 16:24:58.33 | Annie | APP_v5.L.1.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-09 16:24:58.40 | Annie | APP_v5.L.1.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-09 16:24:58.49 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-09 16:24:58.69 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0.2148 secondes'

2025-01-09 16:24:58.79 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-09 16:24:59.07 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0.2930 secondes'

2025-01-09 16:24:59.16 | Annie | APP_v5.L.1.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0.7656 secondes'

2025-01-09 16:24:59.24 | Annie | APP_v5.L.1.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-09 16:24:59.55 | Annie | APP_v5.L.1.xlsb | modStatsHeures:Stats_Heures_AF *** = '0.3242 secondes'

2025-01-09 16:24:59.64 | Annie | APP_v5.L.1.xlsb | modAppli:UpdatePivotTables
2025-01-09 16:24:59.80 | Annie | APP_v5.L.1.xlsb | modAppli:UpdatePivotTables *** = '0.1758 secondes'

2025-01-09 16:24:59.88 | Annie | APP_v5.L.1.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '1.5625 secondes'

2025-01-09 16:25:00.11 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/01-09-2025 *** = '1.9141 secondes'

2025-01-09 16:25:00.19 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Modifie_Ligne *** = '5.3203 secondes'

2025-01-09 16:25:00.28 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:cmdUpdate_Click *** = '5.5000 secondes'

2025-01-09 16:25:06.81 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate[mini ex]
2025-01-09 16:25:06.90 | Annie | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - mini ex
2025-01-09 16:25:06.00 | Annie | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1671 *** = '0.1094 secondes'

2025-01-09 16:25:07.09 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate *** = '0.2891 secondes'

2025-01-09 16:25:07.18 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:lstboxNomClient_DblClick
2025-01-09 16:25:07.31 | Annie | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 2960-4105 Québec Inc. [Mini Excavation MB]
2025-01-09 16:25:07.42 | Annie | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 2040 *** = '0.1211 secondes'

2025-01-09 16:25:07.53 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:lstboxNomClient_DblClick *** = '0.3672 secondes'

2025-01-09 16:25:07.64 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate[2960-4105 Québec Inc. [Mini Excavation MB]]
2025-01-09 16:25:07.74 | Annie | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 2960-4105 Québec Inc. [Mini Excavation MB]
2025-01-09 16:25:07.82 | Annie | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 2040 *** = '0.1016 secondes'

2025-01-09 16:25:07.91 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate *** = '0.2852 secondes'

2025-01-09 16:25:11.84 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:lsbHresJour_dblClick[1]
2025-01-09 16:25:11.88 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2025-01-09 16:25:11.92 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 3324
2025-01-09 16:25:11.95 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID *** = '0,0820 secondes'

2025-01-09 16:25:12.02 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:lsbHresJour_dblClick[3325] *** = '0,1797 secondes'

2025-01-09 16:25:13.20 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Gestion Marianth Inc. [Marco Michaud]]
2025-01-09 16:25:13.22 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - Gestion Marianth Inc. [Marco Michaud]
2025-01-09 16:25:13.25 | GuillaumeCharron | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1268 *** = '0,0312 secondes'

2025-01-09 16:25:13.28 | GuillaumeCharron | APP_v5.L.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate *** = '0,0859 secondes'

2025-01-09 16:25:29.64 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[Comptabilité du trimestre d'octobre à décembre 2024]
2025-01-09 16:25:29.74 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate *** = '0.1133 secondes'

2025-01-09 16:25:34.20 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[1.75	]
2025-01-09 16:25:34.30 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate *** = '0.1211 secondes'

2025-01-09 16:25:34.40 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_Exit[1.75]
2025-01-09 16:25:34.48 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0.0977 secondes'

2025-01-09 16:25:35.85 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:cmdAdd_Click
2025-01-09 16:25:35.94 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2025-01-09 16:25:36.04 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-01-09 16:25:38.21 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 *** = '2.1914 secondes'

2025-01-09 16:25:38.30 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-01-09 16:25:38.46 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 *** = '0.1719 secondes'

2025-01-09 16:25:38.56 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 3/2025-01-09
2025-01-09 16:25:38.76 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0.2148 secondes'

2025-01-09 16:25:38.85 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/2025-01-09
2025-01-09 16:25:38.97 | Annie | APP_v5.L.1.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-09 16:25:39.05 | Annie | APP_v5.L.1.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-09 16:25:39.16 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-09 16:25:39.38 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0.2383 secondes'

2025-01-09 16:25:39.48 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-09 16:25:39.76 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0.2930 secondes'

2025-01-09 16:25:39.86 | Annie | APP_v5.L.1.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0.8164 secondes'

2025-01-09 16:25:39.96 | Annie | APP_v5.L.1.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-09 16:25:40.27 | Annie | APP_v5.L.1.xlsb | modStatsHeures:Stats_Heures_AF *** = '0.3125 secondes'

2025-01-09 16:25:40.35 | Annie | APP_v5.L.1.xlsb | modAppli:UpdatePivotTables
2025-01-09 16:25:40.50 | Annie | APP_v5.L.1.xlsb | modAppli:UpdatePivotTables *** = '0.1641 secondes'

2025-01-09 16:25:40.57 | Annie | APP_v5.L.1.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '1.6211 secondes'

2025-01-09 16:25:40.82 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/2025-01-09 *** = '1.9922 secondes'

2025-01-09 16:25:40.91 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne *** = '4.9883 secondes'

2025-01-09 16:25:40.00 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:cmdAdd_Click *** = '5.1602 secondes'

2025-01-09 16:25:51.48 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate[autre]
2025-01-09 16:25:51.56 | Annie | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - autre
2025-01-09 16:25:51.64 | Annie | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 166 *** = '0.0898 secondes'

2025-01-09 16:25:51.72 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate *** = '0.2539 secondes'

2025-01-09 16:25:51.81 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:lstboxNomClient_DblClick
2025-01-09 16:25:51.93 | Annie | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - z_Administratif_Autres non chargeables
2025-01-09 16:25:52.02 | Annie | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 5 *** = '0.1055 secondes'

2025-01-09 16:25:52.11 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:lstboxNomClient_DblClick *** = '0.3203 secondes'

2025-01-09 16:25:52.21 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate[z_Administratif_Autres non chargeables]
2025-01-09 16:25:52.30 | Annie | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - z_Administratif_Autres non chargeables
2025-01-09 16:25:52.39 | Annie | APP_v5.L.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 5 *** = '0.1250 secondes'

2025-01-09 16:25:52.50 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate *** = '0.3047 secondes'

2025-01-09 16:26:06.32 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[Relevés 31 - Colette Gillet]
2025-01-09 16:26:06.41 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate *** = '0.1055 secondes'

2025-01-09 16:26:11.35 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[.25	]
2025-01-09 16:26:11.45 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate *** = '0.1133 secondes'

2025-01-09 16:26:11.55 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_Exit[0.25]
2025-01-09 16:26:11.63 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0.1016 secondes'

2025-01-09 16:26:17.25 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate
2025-01-09 16:26:17.34 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:chbFacturable_AfterUpdate *** = '0.1055 secondes'

2025-01-09 16:26:32.57 | Annie | APP_v5.L.1.xlsb | ufSaisieHeures:cmdAdd_Click
2025-01-09 16:26:32.65 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2025-01-09 16:26:32.74 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-01-09 16:26:34.89 | Annie | APP_v5.L.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 *** = '2.1719 secondes'

