2024-12-06 06:08:21.24 | Guillaume | APP_v5.G.3.xlsb | ***** Début d'une nouvelle session (ThisWorkbook:Workbook_Open) *****
2024-12-06 15:28:35.78 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 = 0,4023 sec.

2024-12-06 15:28:36.01 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/2024-12-06
2024-12-06 15:28:36.30 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,4258 sec.

2024-12-06 15:28:36.51 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2024-12-06
2024-12-06 15:28:36.73 | Guillaume | APP_v5.G.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6)
2024-12-06 15:28:36.95 | Guillaume | APP_v5.G.3.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,3516 sec.

2024-12-06 15:28:37.23 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2024-12-06 = 0,8516 sec.

2024-12-06 15:28:37.45 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne = 4,7070 sec.

2024-12-06 15:28:37.68 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:cmdAdd_Click = 5,1602 sec.

2024-12-06 15:47:11.02 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Assurancia Mongeau Poirier Inc. [Isabelle Mongeau]]
2024-12-06 15:47:11.28 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_GetID_From_Client_Name - Assurancia Mongeau Poirier Inc. [Isabelle Mongeau]
2024-12-06 15:47:11.51 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1503 = 0,3867 sec.

2024-12-06 15:47:11.74 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,8750 sec.

2024-12-06 15:47:25.00 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[révision de la LOI et commentaires et modifications]
2024-12-06 15:47:25.28 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate = 0,4219 sec.

2024-12-06 15:47:28.28 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[1.25]
2024-12-06 15:47:28.52 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate = 0,3867 sec.

2024-12-06 15:47:28.75 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtHeures_Exit[1,25]
2024-12-06 15:47:28.99 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtHeures_Exit = 0,3867 sec.

2024-12-06 15:47:29.92 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:cmdAdd_Click
2024-12-06 15:47:30.16 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne
2024-12-06 15:47:30.38 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2024-12-06 15:47:32.63 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 = 2,3945 sec.

2024-12-06 15:47:32.86 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2024-12-06 15:47:33.12 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 = 0,3945 sec.

2024-12-06 15:47:33.34 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/2024-12-06
2024-12-06 15:47:33.63 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,4375 sec.

2024-12-06 15:47:33.86 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2024-12-06
2024-12-06 15:47:34.09 | Guillaume | APP_v5.G.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6)
2024-12-06 15:47:34.32 | Guillaume | APP_v5.G.3.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,3633 sec.

2024-12-06 15:47:34.60 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/2024-12-06 = 0,8906 sec.

2024-12-06 15:47:34.83 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne = 4,8164 sec.

2024-12-06 15:47:35.05 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:cmdAdd_Click = 5,2930 sec.

2024-12-06 15:51:26.68 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:lsbHresJour_dblClick[4]
2024-12-06 15:51:26.95 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2024-12-06 15:51:27.18 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2860
2024-12-06 15:51:27.39 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID = 0,5820 sec.

2024-12-06 15:51:27.68 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:lsbHresJour_dblClick[2861] = 1,1289 sec.

2024-12-06 15:51:29.22 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate[Assurancia Leduc, Decelles, Dubuc & Ass. Inc. [Lucie Decelles]]
2024-12-06 15:51:29.43 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_GetID_From_Client_Name - Assurancia Leduc, Decelles, Dubuc & Ass. Inc. [Lucie Decelles]
2024-12-06 15:51:29.66 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1738 = 0,3594 sec.

2024-12-06 15:51:29.87 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,7969 sec.

2024-12-06 15:51:31.97 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[0,75]
2024-12-06 15:51:32.20 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate = 0,3672 sec.

2024-12-06 15:51:32.43 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtHeures_Exit[0,75]
2024-12-06 15:51:32.67 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtHeures_Exit = 0,4219 sec.

2024-12-06 15:51:33.83 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:cmdUpdate_Click[2861]
2024-12-06 15:51:34.05 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Modifie_Ligne
2024-12-06 15:51:34.28 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_GetID_From_Client_Name - Assurancia Leduc, Decelles, Dubuc & Ass. Inc. [Lucie Decelles]
2024-12-06 15:51:34.52 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1738 = 0,3867 sec.

2024-12-06 15:51:34.75 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(2861)
2024-12-06 15:51:36.91 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 2861 = 2,3398 sec.

2024-12-06 15:51:37.16 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(2861)
2024-12-06 15:51:37.39 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2024-12-06 15:51:37.65 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2860
2024-12-06 15:51:37.89 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID = 0,6641 sec.

2024-12-06 15:51:38.20 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 2861 = 1,1992 sec.

2024-12-06 15:51:38.45 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/06/12/2024
2024-12-06 15:51:38.74 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,4453 sec.

2024-12-06 15:51:38.98 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/06/12/2024
2024-12-06 15:51:39.27 | Guillaume | APP_v5.G.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6)
2024-12-06 15:51:39.54 | Guillaume | APP_v5.G.3.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,4219 sec.

2024-12-06 15:51:39.86 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/06/12/2024 = 1,0234 sec.

2024-12-06 15:51:40.09 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Modifie_Ligne = 6,1953 sec.

2024-12-06 15:51:40.34 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:cmdUpdate_Click = 6,6641 sec.

2024-12-06 16:15:41.34 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:UserForm_Terminate
2024-12-06 16:15:41.61 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:UserForm_Terminate = 0,4258 sec.

2024-12-06 16:15:45.75 | Guillaume | APP_v5.G.3.xlsb | modAppli:Hide_All_Worksheets_Except_Menu
2024-12-06 16:15:46.01 | Guillaume | APP_v5.G.3.xlsb | modAppli:Hide_All_Worksheets_Except_Menu = 0,4062 sec.

2024-12-06 16:15:54.73 | Guillaume | APP_v5.G.3.xlsb | modImport:Fournisseur_List_Import_All
2024-12-06 16:15:55.93 | Guillaume | APP_v5.G.3.xlsb | modImport:Fournisseur_List_Import_All = 1,3477 sec.

2024-12-06 16:15:56.20 | Guillaume | APP_v5.G.3.xlsb | wshDEB_Saisie:Worksheet_Activate
2024-12-06 16:15:56.47 | Guillaume | APP_v5.G.3.xlsb | modImport:DEB_Trans_Import_All
2024-12-06 16:15:57.79 | Guillaume | APP_v5.G.3.xlsb | modImport:DEB_Trans_Import_All = 1,4609 sec.

2024-12-06 16:15:58.01 | Guillaume | APP_v5.G.3.xlsb | modImport:GL_Trans_Import_All
2024-12-06 16:15:59.35 | Guillaume | APP_v5.G.3.xlsb | modImport:GL_Trans_Import_All = 1,4805 sec.

2024-12-06 16:15:59.58 | Guillaume | APP_v5.G.3.xlsb | modImport:Fournisseur_List_Import_All
2024-12-06 16:16:00.50 | Guillaume | APP_v5.G.3.xlsb | modImport:Fournisseur_List_Import_All = 1,0586 sec.

2024-12-06 16:16:00.75 | Guillaume | APP_v5.G.3.xlsb | modDev_Utils:SetTabOrder(wshDEB_Saisie)
2024-12-06 16:16:00.00 | Guillaume | APP_v5.G.3.xlsb | modDev_Utils:SetTabOrder = 0,3867 sec.

2024-12-06 16:16:01.23 | Guillaume | APP_v5.G.3.xlsb | modDEB_Saisie:DEB_Saisie_Clear_All_Cells
2024-12-06 16:16:01.50 | Guillaume | APP_v5.G.3.xlsb | modDEB_Saisie:DEB_Saisie_Clear_All_Cells = 0,6445 sec.

2024-12-06 16:16:01.97 | Guillaume | APP_v5.G.3.xlsb | wshDEB_Saisie:Worksheet_Activate = 5,9141 sec.

2024-12-06 16:16:28.13 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Encaisse
2024-12-06 16:16:28.45 | Guillaume | APP_v5.G.3.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 1000
2024-12-06 16:16:28.70 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description = 0,7266 sec.

2024-12-06 16:16:34.13 | Guillaume | APP_v5.G.3.xlsb | wshGL_EJ:Worksheet_Activate
2024-12-06 16:16:34.36 | Guillaume | APP_v5.G.3.xlsb | modImport:GL_Trans_Import_All
2024-12-06 16:16:35.95 | Guillaume | APP_v5.G.3.xlsb | modImport:GL_Trans_Import_All = 1,7266 sec.

2024-12-06 16:16:36.17 | Guillaume | APP_v5.G.3.xlsb | modImport:GL_EJ_Recurrente_Import_All
2024-12-06 16:16:37.25 | Guillaume | APP_v5.G.3.xlsb | modGL_EJ:GL_EJ_Recurrente_Build_Summary
2024-12-06 16:16:37.51 | Guillaume | APP_v5.G.3.xlsb | modGL_EJ:GL_EJ_Recurrente_Build_Summary = 0,4023 sec.

2024-12-06 16:16:37.80 | Guillaume | APP_v5.G.3.xlsb | modImport:GL_EJ_Recurrente_Import_All = 1,7812 sec.

2024-12-06 16:16:38.07 | Guillaume | APP_v5.G.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells
2024-12-06 16:16:38.32 | Guillaume | APP_v5.G.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells = 0,4141 sec.

2024-12-06 16:16:38.56 | Guillaume | APP_v5.G.3.xlsb | modDev_Utils:SetTabOrder(wshGL_EJ)
2024-12-06 16:16:38.80 | Guillaume | APP_v5.G.3.xlsb | modDev_Utils:SetTabOrder = 0,3906 sec.

2024-12-06 16:16:39.03 | Guillaume | APP_v5.G.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells
2024-12-06 16:16:39.30 | Guillaume | APP_v5.G.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells = 0,4219 sec.

2024-12-06 16:16:39.56 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_Complete_Date(06/12/24, 999, 15)
2024-12-06 16:16:39.78 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_Complete_Date = 0,3711 sec.

2024-12-06 16:16:40.04 | Guillaume | APP_v5.G.3.xlsb | wshGL_EJ:Worksheet_Activate = 6,0508 sec.

2024-12-06 16:18:04.87 | Guillaume | APP_v5.G.3.xlsb | modGL_EJ:Load_JEAuto_Into_JE
2024-12-06 16:18:05.13 | Guillaume | APP_v5.G.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells
2024-12-06 16:18:05.37 | Guillaume | APP_v5.G.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells = 0,3750 sec.

2024-12-06 16:18:05.63 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Assurances collectives à payer
2024-12-06 16:18:05.85 | Guillaume | APP_v5.G.3.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 2125
2024-12-06 16:18:06.06 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description = 0,5742 sec.

2024-12-06 16:18:06.33 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description - Encaisse
2024-12-06 16:18:06.55 | Guillaume | APP_v5.G.3.xlsb |      modFunctions:Fn_GetGL_Code_From_GL_Description - 1000
2024-12-06 16:18:06.78 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_GetGL_Code_From_GL_Description = 0,5938 sec.

2024-12-06 16:18:07.07 | Guillaume | APP_v5.G.3.xlsb | modGL_EJ:Load_JEAuto_Into_JE = 2,3242 sec.

2024-12-06 16:18:10.46 | Guillaume | APP_v5.G.3.xlsb | modGL_EJ:GL_EJ_Update
2024-12-06 16:18:10.68 | Guillaume | APP_v5.G.3.xlsb | modGL_EJ:GL_Trans_Add_Record_To_DB
2024-12-06 16:18:12.58 | Guillaume | APP_v5.G.3.xlsb | modGL_EJ:GL_Trans_Add_Record_To_DB = 2,0469 sec.

2024-12-06 16:18:12.82 | Guillaume | APP_v5.G.3.xlsb | modGL_EJ:GL_Trans_Add_Record_Locally
2024-12-06 16:18:13.09 | Guillaume | APP_v5.G.3.xlsb | modGL_EJ:GL_Trans_Add_Record_Locally = 0,4219 sec.

2024-12-06 16:18:13.32 | Guillaume | APP_v5.G.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells
2024-12-06 16:18:13.57 | Guillaume | APP_v5.G.3.xlsb | modGL_EJ:GL_EJ_Clear_All_Cells = 0,3789 sec.

2024-12-06 16:18:15.03 | Guillaume | APP_v5.G.3.xlsb | modGL_EJ:GL_EJ_Update = 4,7227 sec.

2024-12-06 16:18:17.45 | Guillaume | APP_v5.G.3.xlsb | modAppli:Hide_All_Worksheets_Except_Menu
2024-12-06 16:18:17.69 | Guillaume | APP_v5.G.3.xlsb | modAppli:Hide_All_Worksheets_Except_Menu = 0,3750 sec.

2024-12-06 16:19:05.82 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:UserForm_Activate
2024-12-06 16:19:06.04 | Guillaume | APP_v5.G.3.xlsb | modImport:Client_List_Import_All
2024-12-06 16:19:07.30 | Guillaume | APP_v5.G.3.xlsb | modImport:Client_List_Import_All = 1,4062 sec.

2024-12-06 16:19:07.57 | Guillaume | APP_v5.G.3.xlsb | modImport:TEC_Import_All
2024-12-06 16:19:09.25 | Guillaume | APP_v5.G.3.xlsb | modImport:TEC_Import_All = 1,8320 sec.

2024-12-06 16:19:09.49 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:UserForm_Activate = 3,8086 sec.

2024-12-06 16:19:11.10 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate
2024-12-06 16:19:11.32 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate = 0,3672 sec.

2024-12-06 16:19:11.93 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2024-12-06 16:19:12.15 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_Complete_Date(06/12/24, 90, 15)
2024-12-06 16:19:12.37 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_Complete_Date = 0,3633 sec.

2024-12-06 16:19:12.60 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtDate_BeforeUpdate = 0,8086 sec.

2024-12-06 16:19:12.82 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtDate_AfterUpdate
2024-12-06 16:19:13.05 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/06/12/24
2024-12-06 16:19:13.36 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,4492 sec.

2024-12-06 16:19:13.58 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/06/12/24
2024-12-06 16:19:13.81 | Guillaume | APP_v5.G.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6)
2024-12-06 16:19:14.04 | Guillaume | APP_v5.G.3.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,3789 sec.

2024-12-06 16:19:14.38 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/06/12/24 = 0,9375 sec.

2024-12-06 16:19:14.60 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtDate_AfterUpdate = 1,9336 sec.

2024-12-06 16:19:17.03 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:lsbHresJour_dblClick[8]
2024-12-06 16:19:17.26 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2024-12-06 16:19:17.50 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2864
2024-12-06 16:19:17.73 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID = 0,6250 sec.

2024-12-06 16:19:18.04 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:lsbHresJour_dblClick[2865] = 1,1445 sec.

2024-12-06 16:19:19.02 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate[9307-2411 Québec Inc. [Capitaine Vap]]
2024-12-06 16:19:19.25 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_GetID_From_Client_Name - 9307-2411 Québec Inc. [Capitaine Vap]
2024-12-06 16:19:19.47 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1388 = 0,3633 sec.

2024-12-06 16:19:19.70 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate = 0,8125 sec.

2024-12-06 16:19:24.34 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[regarder structure de 9307 et tel avec Dany pour vente de 9307 + tel avec Dany]
2024-12-06 16:19:24.56 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate = 0,3711 sec.

2024-12-06 16:19:26.12 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[1]
2024-12-06 16:19:26.36 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate = 0,3789 sec.

2024-12-06 16:19:26.59 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtHeures_Exit[1,00]
2024-12-06 16:19:26.83 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:txtHeures_Exit = 0,3828 sec.

2024-12-06 16:19:27.85 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:cmdUpdate_Click[2865]
2024-12-06 16:19:28.09 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Modifie_Ligne
2024-12-06 16:19:28.31 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_GetID_From_Client_Name - 9307-2411 Québec Inc. [Capitaine Vap]
2024-12-06 16:19:28.55 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_GetID_From_Client_Name - 1388 = 0,3750 sec.

2024-12-06 16:19:28.77 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(2865)
2024-12-06 16:19:30.89 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 2865 = 2,2539 sec.

2024-12-06 16:19:31.14 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(2865)
2024-12-06 16:19:31.40 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID
2024-12-06 16:19:31.64 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID - Row # = 2864
2024-12-06 16:19:31.86 | Guillaume | APP_v5.G.3.xlsb | modFunctions:Fn_Find_Row_Number_TEC_ID = 0,5977 sec.

2024-12-06 16:19:32.13 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 2865 = 1,1172 sec.

2024-12-06 16:19:32.35 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 1/06/12/2024
2024-12-06 16:19:32.65 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0,4414 sec.

2024-12-06 16:19:32.87 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/06/12/2024
2024-12-06 16:19:33.10 | Guillaume | APP_v5.G.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6)
2024-12-06 16:19:33.32 | Guillaume | APP_v5.G.3.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0,3672 sec.

2024-12-06 16:19:33.61 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 1/06/12/2024 = 0,8711 sec.

2024-12-06 16:19:33.83 | Guillaume | APP_v5.G.3.xlsb | modTEC_Saisie:TEC_Modifie_Ligne = 5,8750 sec.

2024-12-06 16:19:34.05 | Guillaume | APP_v5.G.3.xlsb | ufSaisieHeures:cmdUpdate_Click = 6,3281 sec.

2024-12-06 16:31:57.63 | Annie | APP_v5.G.0.xlsb | ***** Début d'une nouvelle session (ThisWorkbook:Workbook_Open) *****
2024-12-06 16:31:57.74 | Annie | APP_v5.G.0.xlsb | ThisWorkbook:Create_User_Active_File
2024-12-06 16:31:57.90 | Annie | APP_v5.G.0.xlsb | ThisWorkbook:Create_User_Active_File = 0.1758 sec.

2024-12-06 16:32:00.02 | Annie | APP_v5.G.0.xlsb | modAppli:Write_Info_On_Main_Menu
2024-12-06 16:32:00.17 | Annie | APP_v5.G.0.xlsb | modAppli:Write_Info_On_Main_Menu = 0.1719 sec.

2024-12-06 16:32:00.41 | Annie | APP_v5.G.0.xlsb | ThisWorkbook:Workbook_Open = 2.8047 sec.

2024-12-06 16:32:01.45 | Annie | APP_v5.G.0.xlsb | ufSaisieHeures:UserForm_Activate
2024-12-06 16:32:01.55 | Annie | APP_v5.G.0.xlsb | modImport:Client_List_Import_All
2024-12-06 16:32:02.57 | Annie | APP_v5.G.0.xlsb | modImport:Client_List_Import_All = 1.0391 sec.

2024-12-06 16:32:02.66 | Annie | APP_v5.G.0.xlsb | modImport:TEC_Import_All
2024-12-06 16:32:04.23 | Annie | APP_v5.G.0.xlsb | modImport:TEC_Import_All = 1.5820 sec.

2024-12-06 16:32:04.36 | Annie | APP_v5.G.0.xlsb | ufSaisieHeures:UserForm_Activate = 2.9375 sec.

2024-12-06 16:32:06.91 | Annie | APP_v5.G.0.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate
2024-12-06 16:32:07.00 | Annie | APP_v5.G.0.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate = 0.1094 sec.

2024-12-06 16:32:09.09 | Annie | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate
2024-12-06 16:32:09.21 | Annie | APP_v5.G.0.xlsb | modFunctions:Fn_Complete_Date(06, 90, 15)
2024-12-06 16:32:09.30 | Annie | APP_v5.G.0.xlsb | modFunctions:Fn_Complete_Date = 0.0977 sec.

2024-12-06 16:32:09.38 | Annie | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_BeforeUpdate = 0.3125 sec.

2024-12-06 16:32:09.46 | Annie | APP_v5.G.0.xlsb | ufSaisieHeures:txtDate_AfterUpdate
2024-12-06 16:32:09.55 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 3/12-06-2024
2024-12-06 16:32:09.81 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF = 0.2734 sec.

2024-12-06 16:32:09.89 | Annie | APP_v5.G.0.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 3/12-06-2024
2024-12-06 16:32:09.99 | Annie | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change($S$6 - AR)
2024-12-06 16:32:10.08 | Annie | APP_v5.G.0.xlsb | wshTEC_TDB_Data:Worksheet_Change = 0.1094 sec.

