2024-11-09 08:02:38.77 | Robert_M._Vigneault | APP_v5.E.0.xlsb | ufSaisieHeures:UserForm_Activate |  | 31
2024-11-13 05:54:17.43 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Finale:FAC_Finale_Goto_Onglet_FAC_Brouillon | 0,0273 sec. | 31

2024-11-13 05:54:20.01 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Brouillon:FAC_Brouillon_Back_To_FAC_Menu |  | 31
2024-11-13 05:54:22.02 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Finale:Worksheet_Activate |  | 31
2024-11-13 05:54:22.05 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Finale:Worksheet_Activate | 0,0312 sec. | 31

2024-11-13 05:54:22.09 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Brouillon:FAC_Brouillon_Back_To_FAC_Menu | 2,0820 sec. | 31

2024-11-13 05:54:53.16 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshMenuFAC:PreparationFacture_Click |  | 31
2024-11-13 05:54:53.17 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Activate |  | 31
2024-11-13 05:54:53.18 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modImport:Client_List_Import_All |  | 31
2024-11-13 05:54:53.31 | Robert_M._Vigneault | APP_v5.E.3B.xlsb |      modImport:Client_List_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-13 05:54:53.35 | Robert_M._Vigneault | APP_v5.E.3B.xlsb |      modImport:Client_List_Import_All - La mise en forme a été appliquée |  | 31
2024-11-13 05:54:53.43 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modImport:Client_List_Import_All | 0,2422 sec. | 31

2024-11-13 05:54:53.43 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modImport:TEC_Import_All |  | 31
2024-11-13 05:54:53.58 | Robert_M._Vigneault | APP_v5.E.3B.xlsb |      modImport:TEC_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-13 05:54:53.77 | Robert_M._Vigneault | APP_v5.E.3B.xlsb |      modImport:TEC_Import_All - La mise en forme a été appliquée |  | 31
2024-11-13 05:54:53.85 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modImport:TEC_Import_All | 0,4258 sec. | 31

2024-11-13 05:54:53.86 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modImport:FAC_Entête_Import_All |  | 31
2024-11-13 05:54:53.91 | Robert_M._Vigneault | APP_v5.E.3B.xlsb |      modImport:FAC_Entête_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-13 05:54:53.97 | Robert_M._Vigneault | APP_v5.E.3B.xlsb |      modImport:FAC_Entête_Import_All - La mise en forme a été appliquée |  | 31
2024-11-13 05:54:54.04 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modImport:FAC_Entête_Import_All | 0,1875 sec. | 31

2024-11-13 05:54:54.05 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modImport:FAC_Détails_Import_All |  | 31
2024-11-13 05:54:54.22 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modImport:FAC_Détails_Import_All | 0,1738 sec. | 31

2024-11-13 05:54:54.22 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modImport:FAC_Comptes_Clients_Import_All |  | 31
2024-11-13 05:54:54.35 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modImport:FAC_Comptes_Clients_Import_All | 0,1230 sec. | 31

2024-11-13 05:54:54.35 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modImport:FAC_Projets_Entête_Import_All |  | 31
2024-11-13 05:54:54.39 | Robert_M._Vigneault | APP_v5.E.3B.xlsb |      modImport:FAC_Projets_Entête_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-13 05:54:54.39 | Robert_M._Vigneault | APP_v5.E.3B.xlsb |      modImport:FAC_Projets_Entête_Import_All - La mise en forme a été appliquée |  | 31
2024-11-13 05:54:54.47 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modImport:FAC_Projets_Entête_Import_All | 0,1250 sec. | 31

2024-11-13 05:54:54.48 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modImport:FAC_Projets_Détails_Import_All |  | 31
2024-11-13 05:54:54.52 | Robert_M._Vigneault | APP_v5.E.3B.xlsb |      modImport:FAC_Projets_Détails_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-13 05:54:54.52 | Robert_M._Vigneault | APP_v5.E.3B.xlsb |      modImport:FAC_Projets_Détails_Import_All - La mise en forme a été appliquée |  | 31
2024-11-13 05:54:54.61 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modImport:FAC_Projets_Détails_Import_All | 0,1367 sec. | 31

2024-11-13 05:54:54.65 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modDev_Utils:SetTabOrder(wshFAC_Brouillon) |  | 31
2024-11-13 05:54:54.70 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modDev_Utils:SetTabOrder | 0,0488 sec. | 31

2024-11-13 05:54:54.87 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Brouillon:FAC_Brouillon_New_Invoice |  | 31
2024-11-13 05:54:54.89 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Brouillon:FAC_Brouillon_Clear_All_TEC_Displayed |  | 31
2024-11-13 05:54:54.91 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Brouillon:FAC_Brouillon_TEC_Remove_Check_Boxes |  | 31
2024-11-13 05:54:54.91 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Brouillon:FAC_Brouillon_TEC_Remove_Check_Boxes | 0,0020 sec. | 31

2024-11-13 05:54:54.91 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Brouillon:FAC_Brouillon_Clear_All_TEC_Displayed | 0,0176 sec. | 31

2024-11-13 05:54:54.91 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Brouillon:FAC_Brouillon_Setup_All_Cells |  | 31
2024-11-13 05:54:54.98 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Brouillon:FAC_Brouillon_Setup_All_Cells | 0,0664 sec. | 31

2024-11-13 05:54:55.01 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Finale:FAC_Finale_Setup_All_Cells |  | 31
2024-11-13 05:54:55.03 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Finale:FAC_Finale_Setup_All_Cells | 0,0195 sec. | 31

2024-11-13 05:54:57.05 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Brouillon:FAC_Brouillon_New_Invoice | 2,1816 sec. | 31

2024-11-13 05:54:57.05 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Activate | 3,8867 sec. | 31

2024-11-13 05:54:57.09 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshMenuFAC:PreparationFacture_Click | 3,9336 sec. | 31

2024-11-13 05:55:00.97 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$E$3 -  |  | 31
2024-11-13 05:55:00.98 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Brouillon:FAC_Brouillon_Client_Change(9299-2585 Québec Inc. [anciennement Informat] [Robert M. Vigneault]) |  | 31
2024-11-13 05:55:00.98 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFunctions:Fn_Find_Data_In_A_Range |  | 31
2024-11-13 05:55:00.00 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFunctions:Fn_Find_Data_In_A_Range | 0,0137 sec. | 31

2024-11-13 05:55:01.03 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Brouillon:FAC_Brouillon_Clear_All_TEC_Displayed |  | 31
2024-11-13 05:55:01.03 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Brouillon:FAC_Brouillon_Clear_All_TEC_Displayed | 0,0039 sec. | 31

2024-11-13 05:55:01.03 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Brouillon:FAC_Brouillon_Client_Change - clientCode = '193r' | 0,0547 sec. | 31

2024-11-13 05:55:01.03 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$E$3 | 0,0605 sec. | 31

2024-11-13 05:55:04.61 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$O$3 -  |  | 31
2024-11-13 05:55:04.61 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFunctions:Fn_Complete_Date @00608   y = 2024   m = 11   d = 13 parsedDate='13/11/2024' |  | 31
2024-11-13 05:55:04.67 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Brouillon:FAC_Brouillon_Get_All_TEC_By_Client |  | 31
2024-11-13 05:55:04.67 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Brouillon:FAC_Brouillon_Clear_All_TEC_Displayed |  | 31
2024-11-13 05:55:04.68 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Brouillon:FAC_Brouillon_Clear_All_TEC_Displayed | 0,0039 sec. | 31

2024-11-13 05:55:04.68 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Brouillon:FAC_Brouillon_Get_TEC_For_Client_AF |  | 31
2024-11-13 05:55:04.75 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Brouillon:FAC_Brouillon_Get_TEC_For_Client_AF | 0,0703 sec. | 31

2024-11-13 05:55:04.75 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Brouillon:FAC_Brouillon_TEC_Filtered_Entries_Copy_To_FAC_Brouillon |  | 31
2024-11-13 05:55:04.77 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Brouillon:FAC_Brouillon_TEC_Add_Check_Boxes |  | 31
2024-11-13 05:55:04.92 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Brouillon:FAC_Brouillon_TEC_Add_Check_Boxes | 0,1523 sec. | 31

2024-11-13 05:55:04.94 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$S$25 -  |  | 31
2024-11-13 05:55:04.95 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$S$25 | 0,0078 sec. | 31

2024-11-13 05:55:04.95 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$U$25 -  |  | 31
2024-11-13 05:55:04.96 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$U$25 | 0,0039 sec. | 31

2024-11-13 05:55:04.96 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$S$26 -  |  | 31
2024-11-13 05:55:04.96 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$S$26 | 0,0039 sec. | 31

2024-11-13 05:55:04.97 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$U$26 -  |  | 31
2024-11-13 05:55:04.98 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$U$26 | 0,0098 sec. | 31

2024-11-13 05:55:04.99 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$S$27 -  |  | 31
2024-11-13 05:55:04.99 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$S$27 | 0,0039 sec. | 31

2024-11-13 05:55:04.00 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$U$27 -  |  | 31
2024-11-13 05:55:05.00 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$U$27 | 0,0059 sec. | 31

2024-11-13 05:55:05.01 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$S$28 -  |  | 31
2024-11-13 05:55:05.01 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$S$28 | 0,0039 sec. | 31

2024-11-13 05:55:05.02 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$U$28 -  |  | 31
2024-11-13 05:55:05.02 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$U$28 | 0,0020 sec. | 31

2024-11-13 05:55:05.04 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$R$26:$U$26 -  |  | 31
2024-11-13 05:55:05.04 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$R$26:$U$26 | 0,0039 sec. | 31

2024-11-13 05:55:05.05 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$R$27:$U$27 -  |  | 31
2024-11-13 05:55:05.05 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$R$27:$U$27 | 0,0000 sec. | 31

2024-11-13 05:55:05.07 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$R$28:$U$28 -  |  | 31
2024-11-13 05:55:05.07 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$R$28:$U$28 | 0,0000 sec. | 31

2024-11-13 05:55:05.09 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$R$29:$U$29 -  |  | 31
2024-11-13 05:55:05.10 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$R$29:$U$29 | 0,0078 sec. | 31

2024-11-13 05:55:05.12 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$R$30:$U$30 -  |  | 31
2024-11-13 05:55:05.12 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$R$30:$U$30 | 0,0039 sec. | 31

2024-11-13 05:55:05.13 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$R$31:$U$31 -  |  | 31
2024-11-13 05:55:05.14 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$R$31:$U$31 | 0,0059 sec. | 31

2024-11-13 05:55:05.15 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$R$32:$U$32 -  |  | 31
2024-11-13 05:55:05.15 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$R$32:$U$32 | 0,0039 sec. | 31

2024-11-13 05:55:05.16 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$R$33:$U$33 -  |  | 31
2024-11-13 05:55:05.16 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$R$33:$U$33 | 0,0000 sec. | 31

2024-11-13 05:55:05.17 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$R$34:$U$34 -  |  | 31
2024-11-13 05:55:05.17 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$R$34:$U$34 | 0,0000 sec. | 31

2024-11-13 05:55:05.21 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Brouillon:FAC_Brouillon_TEC_Filtered_Entries_Copy_To_FAC_Brouillon | 0,4531 sec. | 31

2024-11-13 05:55:05.21 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Brouillon:FAC_Brouillon_Get_All_TEC_By_Client | 0,5449 sec. | 31

2024-11-13 05:55:05.22 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$O$3 | 0,6133 sec. | 31

2024-11-13 05:55:07.55 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$L$11 -  |  | 31
2024-11-13 05:55:07.57 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$L$11 | 0,0137 sec. | 31

2024-11-13 05:55:10.91 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Brouillon:FAC_Brouillon_Goto_Onglet_FAC_Finale |  | 31
2024-11-13 05:55:24.64 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$B$5 -  |  | 31
2024-11-13 05:55:24.65 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$B$5 | 0,0117 sec. | 31

2024-11-13 05:55:24.79 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$B$27 -  |  | 31
2024-11-13 05:55:24.79 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$B$27 | 0,0020 sec. | 31

2024-11-13 05:55:24.83 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Finale:Worksheet_Activate |  | 31
2024-11-13 05:55:24.88 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Finale:Worksheet_Activate | 0,0508 sec. | 31

2024-11-13 05:55:24.90 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Brouillon:FAC_Brouillon_Goto_Onglet_FAC_Finale | 13,9883 sec. | 31

2024-11-13 05:55:28.32 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Finale:FAC_Finale_Bouton_Creation_PDF - '24-24609' |  | 31
2024-11-13 05:55:28.33 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Finale:FAC_Finale_Create_PDF(24-24609) |  | 31
2024-11-13 05:55:28.33 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Finale:FAC_Finale_Create_PDF_Func(24-24609, SaveOnly) |  | 31
2024-11-13 05:55:32.32 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Finale:FAC_Finale_Create_PDF_Func | 3,9902 sec. | 31

2024-11-13 05:55:32.32 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Finale:FAC_Finale_Create_PDF | 3,9961 sec. | 31

2024-11-13 05:55:32.33 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Finale:FAC_Finale_Copie_Vers_Excel(193r, 9299-2585 Québec Inc. [anciennement Informat] [Robert M. Vigneault], 24-24609, 2024-11-13) |  | 31
2024-11-13 05:55:43.27 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Finale:FAC_Finale_Copie_Vers_Excel | 10,9375 sec. | 31

2024-11-13 05:55:43.27 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Finale:FAC_Finale_Creation_Courriel(24-24609, 193r) |  | 31
2024-11-13 05:55:44.31 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Finale:FAC_Finale_Creation_Courriel | 1,0410 sec. | 31

2024-11-13 05:55:44.32 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Finale:FAC_Finale_Bouton_Creation_PDF | 16,0020 sec. | 31

2024-11-13 05:55:59.98 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Finale:FAC_Finale_Save (# = 24-24609 - Date = 13/11/2024) |  | 31
2024-11-13 05:55:59.98 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Header_to_DB (# = 24-24609 - Date = 13/11/2024) |  | 31
2024-11-13 05:56:00.26 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Header_to_DB | 0,2812 sec. | 31

2024-11-13 05:56:00.27 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Header_Locally (# = 24-24609 - Date = 13/11/2024) |  | 31
2024-11-13 05:56:00.35 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Header_Locally | 0,0840 sec. | 31

2024-11-13 05:56:00.37 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Details_to_DB (# = 24-24609 - Date = 13/11/2024) |  | 31
2024-11-13 05:56:00.61 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Details_to_DB | 0,2480 sec. | 31

2024-11-13 05:56:00.61 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Details_Locally (# = 24-24609 - Date = 13/11/2024) |  | 31
2024-11-13 05:56:00.63 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Details_Locally | 0,0156 sec. | 31

2024-11-13 05:56:00.63 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Somm_Taux_to_DB - # = 24-24609 - Date = 13/11/2024 |  | 31
2024-11-13 05:56:00.75 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Somm_Taux_to_DB | 0,1211 sec. | 31

2024-11-13 05:56:00.76 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Somm_Taux_Locally - # = 24-24609 - Date = 13/11/2024 |  | 31
2024-11-13 05:56:00.76 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Finale:FAC_Finale_Add_Invoice_Somm_Taux_Locally | 0,0020 sec. | 31

2024-11-13 05:56:00.76 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Finale:FAC_Finale_Add_Comptes_Clients_to_DB (# = 24-24609 - Date = 13/11/2024 |  | 31
2024-11-13 05:56:01.03 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Finale:FAC_Finale_Add_Comptes_Clients_to_DB | 0,2754 sec. | 31

2024-11-13 05:56:01.04 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Finale:FAC_Finale_Add_Comptes_Clients_Locally (# = 24-24609 - Date = 13/11/2024 |  | 31
2024-11-13 05:56:01.09 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Finale:FAC_Finale_Add_Comptes_Clients_Locally | 0,0547 sec. | 31

2024-11-13 05:56:01.09 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Finale:FAC_Finale_TEC_Update_As_Billed_To_DB(3, 3) |  | 31
2024-11-13 05:56:01.46 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Finale:FAC_Finale_TEC_Update_As_Billed_To_DB | 0,3750 sec. | 31

2024-11-13 05:56:01.46 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Finale:FAC_Finale_TEC_Update_As_Billed_Locally(3, 3) |  | 31
2024-11-13 05:56:01.46 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Finale:FAC_Finale_TEC_Update_As_Billed_Locally | 0,0000 sec. | 31

2024-11-13 05:56:01.46 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-13 05:56:01.46 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 31
2024-11-13 05:56:01.77 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local | 0,3047 sec. | 31

2024-11-13 05:56:01.77 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-13 05:56:01.98 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0,2070 sec. | 31

2024-11-13 05:56:01.98 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 0,5117 sec. | 31

2024-11-13 05:56:01.98 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Brouillon:FAC_Brouillon_Clear_All_TEC_Displayed |  | 31
2024-11-13 05:56:01.00 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Brouillon:FAC_Brouillon_TEC_Remove_Check_Boxes |  | 31
2024-11-13 05:56:02.03 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Brouillon:FAC_Brouillon_TEC_Remove_Check_Boxes | 0,0312 sec. | 31

2024-11-13 05:56:02.03 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Brouillon:FAC_Brouillon_Clear_All_TEC_Displayed | 0,0508 sec. | 31

2024-11-13 05:56:03.54 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Activate |  | 31
2024-11-13 05:56:05.01 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$E$3 -  |  | 31
2024-11-13 05:56:05.01 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$E$3 | 0,0000 sec. | 31

2024-11-13 05:56:05.01 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$B$27 -  |  | 31
2024-11-13 05:56:05.03 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | wshFAC_Brouillon:Worksheet_Change:$B$27 | 0,0156 sec. | 31

2024-11-13 05:56:05.03 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Brouillon:FAC_Brouillon_New_Invoice |  | 31
2024-11-13 05:56:05.05 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Brouillon:FAC_Brouillon_Clear_All_TEC_Displayed |  | 31
2024-11-13 05:56:05.05 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Brouillon:FAC_Brouillon_Clear_All_TEC_Displayed | 0,0000 sec. | 31

2024-11-13 05:56:05.06 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Brouillon:FAC_Brouillon_Setup_All_Cells |  | 31
2024-11-13 05:56:05.13 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Brouillon:FAC_Brouillon_Setup_All_Cells | 0,0645 sec. | 31

2024-11-13 05:56:05.15 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Finale:FAC_Finale_Setup_All_Cells |  | 31
2024-11-13 05:56:05.16 | Robert_M._Vigneault | APP_v5.E.3B.xlsb | modFAC_Finale:FAC_Finale_Setup_All_Cells | 0,0156 sec. | 31

