2025-02-24 22:38:20.35 | vgervais | APP_v6.A.2.xlsb | ----- Début d'une nouvelle session (modAppli:CodeEssentielDepart) ----- |  | 
2025-02-25 11:57:08.67 | vgervais | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client | 9513-1926 Québec Inc. [Francis Desgagnés] | 
2025-02-25 11:57:08.72 | vgervais | APP_v6.A.2.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0508 secondes

2025-02-25 11:57:08.77 | vgervais | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-25 11:57:09.51 | vgervais | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,7500 secondes

2025-02-25 11:57:09.55 | vgervais | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-25 11:57:09.66 | vgervais | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,1055 secondes

2025-02-25 11:57:09.70 | vgervais | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 2/2025-02-25 | 
2025-02-25 11:57:09.81 | vgervais | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1211 secondes

2025-02-25 11:57:09.86 | vgervais | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/2025-02-25 | 
2025-02-25 11:57:09.91 | vgervais | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-25 11:57:09.96 | vgervais | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-25 11:57:10.01 | vgervais | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-25 11:57:10.15 | vgervais | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1523 secondes

2025-02-25 11:57:10.20 | vgervais | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-25 11:57:10.30 | vgervais | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1094 secondes

2025-02-25 11:57:10.35 | vgervais | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3945 secondes

2025-02-25 11:57:10.39 | vgervais | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-25 11:57:10.52 | vgervais | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1250 secondes

2025-02-25 11:57:10.56 | vgervais | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-25 11:57:10.62 | vgervais | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0703 secondes

2025-02-25 11:57:10.67 | vgervais | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,7695 secondes

2025-02-25 11:57:10.77 | vgervais | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/2025-02-25 | 0,9141 secondes

2025-02-25 11:57:10.81 | vgervais | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 2,1875 secondes

2025-02-25 11:57:10.86 | vgervais | APP_v6.A.2.xlsb | ufSaisieHeures:cmdAdd_Click |  | 2,2773 secondes

2025-02-25 12:03:24.91 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:lsbHresJour_dblClick | 5 | 
2025-02-25 12:03:24.94 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-25 12:03:24.99 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4352 | -1 | 
2025-02-25 12:03:25.02 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0781 secondes

2025-02-25 12:03:25.08 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:lsbHresJour_dblClick[4353] |  | 0,1719 secondes

2025-02-25 12:03:26.26 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 9310-7761 Québec Inc. [Pretech] | 
2025-02-25 12:03:26.29 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0273 secondes

2025-02-25 12:03:33.52 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | analyse des avances vs transactions de l'année - transfert de terrains et explications à Yvon + tel avec Shawn et courriel | 
2025-02-25 12:03:33.55 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0352 secondes

2025-02-25 12:03:34.82 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 1.75 | 
2025-02-25 12:03:34.84 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0312 secondes

2025-02-25 12:03:34.87 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit | 1,75 | 
2025-02-25 12:03:34.89 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0273 secondes

2025-02-25 12:03:36.18 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:cmdUpdate_Click | 4353 | 
2025-02-25 12:03:36.20 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 
2025-02-25 12:03:36.22 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4353 | 
2025-02-25 12:03:37.05 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4353 | 0,8320 secondes

2025-02-25 12:03:37.07 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4353 | 
2025-02-25 12:03:37.10 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-25 12:03:37.13 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4352 | -1 | 
2025-02-25 12:03:37.16 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0625 secondes

2025-02-25 12:03:37.23 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4353 | 0,1602 secondes

2025-02-25 12:03:37.25 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/25/02/25 | 
2025-02-25 12:03:37.37 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1250 secondes

2025-02-25 12:03:37.39 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/25/02/25 | 
2025-02-25 12:03:37.45 | GuillaumeCharron | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-25 12:03:37.48 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-25 12:03:37.50 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-25 12:03:37.64 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1406 secondes

2025-02-25 12:03:37.67 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-25 12:03:37.77 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1055 secondes

2025-02-25 12:03:37.80 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3203 secondes

2025-02-25 12:03:37.82 | GuillaumeCharron | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-25 12:03:38.02 | GuillaumeCharron | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,2070 secondes

2025-02-25 12:03:38.04 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-25 12:03:38.11 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0664 secondes

2025-02-25 12:03:38.14 | GuillaumeCharron | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6953 secondes

2025-02-25 12:03:38.22 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/25/02/25 | 0,8281 secondes

2025-02-25 12:03:38.24 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 2,0391 secondes

2025-02-25 12:03:38.26 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:cmdUpdate_Click |  | 2,0898 secondes

2025-02-25 12:10:46.52 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:lsbHresJour_dblClick | 8 | 
2025-02-25 12:10:46.55 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-25 12:10:46.59 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4357 | -1 | 
2025-02-25 12:10:46.61 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0625 secondes

2025-02-25 12:10:46.67 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:lsbHresJour_dblClick[4358] |  | 0,1562 secondes

2025-02-25 12:10:47.40 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Gestion Proped Inc. [Louis Villeneuve] | 
2025-02-25 12:10:47.42 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0273 secondes

2025-02-25 12:11:02.52 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | tel avec louis sur suite de la transaction + fournir les T5 à produire à Michel Poulin | 
2025-02-25 12:11:02.55 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0312 secondes

2025-02-25 12:11:03.96 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 1 | 
2025-02-25 12:11:03.99 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0312 secondes

2025-02-25 12:11:04.01 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit | 1,00 | 
2025-02-25 12:11:04.03 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0234 secondes

2025-02-25 12:11:05.02 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:cmdUpdate_Click | 4358 | 
2025-02-25 12:11:05.05 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 
2025-02-25 12:11:05.07 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4358 | 
2025-02-25 12:11:05.89 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4358 | 0,8203 secondes

2025-02-25 12:11:05.91 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4358 | 
2025-02-25 12:11:05.93 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-25 12:11:05.97 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4357 | -1 | 
2025-02-25 12:11:05.99 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0625 secondes

2025-02-25 12:11:06.06 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4358 | 0,1602 secondes

2025-02-25 12:11:06.09 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/25/02/25 | 
2025-02-25 12:11:06.21 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1250 secondes

2025-02-25 12:11:06.23 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/25/02/25 | 
2025-02-25 12:11:06.28 | GuillaumeCharron | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-25 12:11:06.30 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-25 12:11:06.32 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-25 12:11:06.46 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1406 secondes

2025-02-25 12:11:06.49 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-25 12:11:06.60 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1172 secondes

2025-02-25 12:11:06.63 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3281 secondes

2025-02-25 12:11:06.65 | GuillaumeCharron | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-25 12:11:06.84 | GuillaumeCharron | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1953 secondes

2025-02-25 12:11:06.86 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-25 12:11:06.92 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0586 secondes

2025-02-25 12:11:06.94 | GuillaumeCharron | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6680 secondes

2025-02-25 12:11:07.01 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/25/02/25 | 0,7852 secondes

2025-02-25 12:11:07.03 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 1,9844 secondes

2025-02-25 12:11:07.05 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:cmdUpdate_Click |  | 2,0352 secondes

2025-02-25 12:25:28.86 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:lsbHresJour_dblClick | 7 | 
2025-02-25 12:25:28.90 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-25 12:25:28.95 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4356 | -1 | 
2025-02-25 12:25:28.97 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0703 secondes

2025-02-25 12:25:29.03 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:lsbHresJour_dblClick[4357] |  | 0,1758 secondes

2025-02-25 12:25:30.66 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Acier Altitube Inc. [Philippe Robillard] | 
2025-02-25 12:25:30.69 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0352 secondes

2025-02-25 12:25:47.85 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | tel avec Philippe sur financement et tel avec Michelle | 
2025-02-25 12:25:47.88 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0391 secondes

2025-02-25 12:25:50.92 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 1.5 | 
2025-02-25 12:25:50.95 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0391 secondes

2025-02-25 12:25:50.98 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit | 1,50 | 
2025-02-25 12:25:51.00 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0312 secondes

2025-02-25 12:25:56.61 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:cmdUpdate_Click | 4357 | 
2025-02-25 12:25:56.64 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 
2025-02-25 12:25:56.66 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4357 | 
2025-02-25 12:25:57.48 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4357 | 0,8164 secondes

2025-02-25 12:25:57.50 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4357 | 
2025-02-25 12:25:57.52 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-25 12:25:57.57 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4356 | -1 | 
2025-02-25 12:25:57.59 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0703 secondes

2025-02-25 12:25:57.66 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4357 | 0,1602 secondes

2025-02-25 12:25:57.69 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/25/02/25 | 
2025-02-25 12:25:57.81 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1289 secondes

2025-02-25 12:25:57.84 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/25/02/25 | 
2025-02-25 12:25:57.90 | GuillaumeCharron | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-25 12:25:57.92 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-25 12:25:57.94 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-25 12:25:58.08 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1445 secondes

2025-02-25 12:25:58.11 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-25 12:25:58.22 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1094 secondes

2025-02-25 12:25:58.24 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3242 secondes

2025-02-25 12:25:58.26 | GuillaumeCharron | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-25 12:25:58.47 | GuillaumeCharron | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,2109 secondes

2025-02-25 12:25:58.50 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-25 12:25:58.55 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0586 secondes

2025-02-25 12:25:58.57 | GuillaumeCharron | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6797 secondes

2025-02-25 12:25:58.64 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/25/02/25 | 0,8008 secondes

2025-02-25 12:25:58.66 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 2,0234 secondes

2025-02-25 12:25:58.68 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:cmdUpdate_Click |  | 2,0742 secondes

2025-02-25 12:34:51.36 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:lsbHresJour_dblClick | 7 | 
2025-02-25 12:34:51.39 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-25 12:34:51.43 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4356 | -1 | 
2025-02-25 12:34:51.46 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0664 secondes

2025-02-25 12:34:51.52 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:lsbHresJour_dblClick[4357] |  | 0,1562 secondes

2025-02-25 12:34:53.13 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Acier Altitube Inc. [Philippe Robillard] | 
2025-02-25 12:34:53.16 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0273 secondes

2025-02-25 12:34:55.66 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 1,75 | 
2025-02-25 12:34:55.68 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0312 secondes

2025-02-25 12:34:55.71 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit | 1,75 | 
2025-02-25 12:34:55.73 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0234 secondes

2025-02-25 12:34:56.95 | GuillaumeCharron | APP_v6.A.2.xlsb | ufSaisieHeures:cmdUpdate_Click | 4357 | 
2025-02-25 12:34:56.97 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 
2025-02-25 12:34:56.99 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4357 | 
2025-02-25 12:34:57.81 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4357 | 0,8242 secondes

2025-02-25 12:34:57.84 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4357 | 
2025-02-25 12:34:57.86 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-25 12:34:57.90 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4356 | -1 | 
2025-02-25 12:34:57.92 | GuillaumeCharron | APP_v6.A.2.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0664 secondes

2025-02-25 12:34:58.00 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4357 | 0,1719 secondes

2025-02-25 12:34:58.02 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/25/02/25 | 
2025-02-25 12:34:58.14 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1211 secondes

2025-02-25 12:34:58.17 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/25/02/25 | 
2025-02-25 12:34:58.21 | GuillaumeCharron | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-25 12:34:58.24 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-25 12:34:58.26 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-25 12:34:58.40 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1367 secondes

2025-02-25 12:34:58.43 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-25 12:34:58.53 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1094 secondes

2025-02-25 12:34:58.56 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3203 secondes

2025-02-25 12:34:58.58 | GuillaumeCharron | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-25 12:34:58.78 | GuillaumeCharron | APP_v6.A.2.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,2031 secondes

2025-02-25 12:34:58.80 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-25 12:34:58.86 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0625 secondes

2025-02-25 12:34:58.88 | GuillaumeCharron | APP_v6.A.2.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6680 secondes

2025-02-25 12:34:58.96 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/25/02/25 | 0,7930 secondes

2025-02-25 12:34:58.98 | GuillaumeCharron | APP_v6.A.2.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 2,0078 secondes

