2025-01-23 08:51:51.23 | vgervais | APP_v5.M.3.xlsb | ***** Début d'une nouvelle session (modAppli:CodeEssentielDepart) *****
2025-01-24 08:14:16.15 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:cmdAdd_Click *** = '1,7910 secondes'

2025-01-24 08:14:40.04 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[Répondre courriel + classement ]
2025-01-24 08:14:40.09 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate *** = '0,0527 secondes'

2025-01-24 08:14:41.22 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[.3]
2025-01-24 08:14:41.25 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate *** = '0,0410 secondes'

2025-01-24 08:14:41.29 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_Exit[0,30]
2025-01-24 08:14:41.33 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0,0430 secondes'

2025-01-24 08:14:42.47 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:cmdAdd_Click
2025-01-24 08:14:42.50 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-01-24 08:14:43.10 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 *** = '0,5977 secondes'

2025-01-24 08:14:43.13 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-01-24 08:14:43.19 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 *** = '0,0605 secondes'

2025-01-24 08:14:43.22 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 2/2025-01-23
2025-01-24 08:14:43.29 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0,0703 secondes'

2025-01-24 08:14:43.33 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 2/2025-01-23
2025-01-24 08:14:43.38 | vgervais | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-24 08:14:43.43 | vgervais | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-24 08:14:43.46 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-24 08:14:43.58 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0,1230 secondes'

2025-01-24 08:14:43.62 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-24 08:14:43.76 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0,1426 secondes'

2025-01-24 08:14:43.79 | vgervais | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0,3691 secondes'

2025-01-24 08:14:43.83 | vgervais | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-24 08:14:44.02 | vgervais | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF *** = '0,1973 secondes'

2025-01-24 08:14:44.05 | vgervais | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables
2025-01-24 08:14:44.09 | vgervais | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables *** = '0,0391 secondes'

2025-01-24 08:14:44.13 | vgervais | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '0,7441 secondes'

2025-01-24 08:14:44.20 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 2/2025-01-23 *** = '0,8730 secondes'

2025-01-24 08:14:44.23 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:cmdAdd_Click *** = '1,7637 secondes'

2025-01-24 08:16:16.43 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[Répondre courriel de Mylène]
2025-01-24 08:16:16.47 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate *** = '0,0469 secondes'

2025-01-24 08:16:19.45 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[.3]
2025-01-24 08:16:19.49 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate *** = '0,0469 secondes'

2025-01-24 08:16:19.53 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_Exit[0,30]
2025-01-24 08:16:19.56 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0,0371 secondes'

2025-01-24 08:16:20.40 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:cmdAdd_Click
2025-01-24 08:16:20.45 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-01-24 08:16:21.04 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 *** = '0,6035 secondes'

2025-01-24 08:16:21.08 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-01-24 08:16:21.14 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 *** = '0,0625 secondes'

2025-01-24 08:16:21.18 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 2/2025-01-23
2025-01-24 08:16:21.24 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0,0684 secondes'

2025-01-24 08:16:21.28 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 2/2025-01-23
2025-01-24 08:16:21.32 | vgervais | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-24 08:16:21.36 | vgervais | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-24 08:16:21.39 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-24 08:16:21.51 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0,1250 secondes'

2025-01-24 08:16:21.55 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-24 08:16:21.68 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0,1387 secondes'

2025-01-24 08:16:21.72 | vgervais | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0,3672 secondes'

2025-01-24 08:16:21.75 | vgervais | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-24 08:16:21.95 | vgervais | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF *** = '0,1953 secondes'

2025-01-24 08:16:21.98 | vgervais | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables
2025-01-24 08:16:22.03 | vgervais | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables *** = '0,0566 secondes'

2025-01-24 08:16:22.07 | vgervais | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '0,7520 secondes'

2025-01-24 08:16:22.15 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 2/2025-01-23 *** = '0,8789 secondes'

2025-01-24 08:16:22.19 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:cmdAdd_Click *** = '1,7871 secondes'

2025-01-24 08:16:51.89 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[Suivi avec Michel/répondre question]
2025-01-24 08:16:51.94 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate *** = '0,0527 secondes'

2025-01-24 08:16:53.02 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[.3]
2025-01-24 08:16:53.06 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate *** = '0,0430 secondes'

2025-01-24 08:16:53.10 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_Exit[0,30]
2025-01-24 08:16:53.13 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0,0391 secondes'

2025-01-24 08:16:54.26 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:cmdAdd_Click
2025-01-24 08:16:54.29 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-01-24 08:16:54.89 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 *** = '0,6035 secondes'

2025-01-24 08:16:54.93 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-01-24 08:16:54.98 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 *** = '0,0605 secondes'

2025-01-24 08:16:55.02 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 2/2025-01-23
2025-01-24 08:16:55.08 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0,0703 secondes'

2025-01-24 08:16:55.12 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 2/2025-01-23
2025-01-24 08:16:55.16 | vgervais | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-24 08:16:55.20 | vgervais | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-24 08:16:55.23 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-24 08:16:55.35 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0,1270 secondes'

2025-01-24 08:16:55.39 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-24 08:16:55.52 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0,1387 secondes'

2025-01-24 08:16:55.56 | vgervais | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0,3633 secondes'

2025-01-24 08:16:55.59 | vgervais | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-24 08:16:55.80 | vgervais | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF *** = '0,2109 secondes'

2025-01-24 08:16:55.83 | vgervais | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables
2025-01-24 08:16:55.87 | vgervais | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables *** = '0,0410 secondes'

2025-01-24 08:16:55.90 | vgervais | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '0,7402 secondes'

2025-01-24 08:16:55.99 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 2/2025-01-23 *** = '0,8730 secondes'

2025-01-24 08:16:56.02 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:cmdAdd_Click *** = '1,7676 secondes'

2025-01-24 08:17:17.47 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[Suivi courriel + répondre question]
2025-01-24 08:17:17.52 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate *** = '0,0488 secondes'

2025-01-24 08:17:18.54 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[.3]
2025-01-24 08:17:18.57 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate *** = '0,0430 secondes'

2025-01-24 08:17:18.61 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_Exit[0,30]
2025-01-24 08:17:18.66 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0,0645 secondes'

2025-01-24 08:17:19.70 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:cmdAdd_Click
2025-01-24 08:17:19.73 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(0)
2025-01-24 08:17:20.32 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 0 *** = '0,5879 secondes'

2025-01-24 08:17:20.36 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(0)
2025-01-24 08:17:20.41 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 0 *** = '0,0625 secondes'

2025-01-24 08:17:20.45 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 2/2025-01-23
2025-01-24 08:17:20.52 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0,0781 secondes'

2025-01-24 08:17:20.55 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 2/2025-01-23
2025-01-24 08:17:20.60 | vgervais | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-24 08:17:20.64 | vgervais | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-24 08:17:20.67 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-24 08:17:20.79 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0,1230 secondes'

2025-01-24 08:17:20.83 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-24 08:17:20.96 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0,1367 secondes'

2025-01-24 08:17:20.99 | vgervais | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0,3594 secondes'

2025-01-24 08:17:21.03 | vgervais | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-24 08:17:21.22 | vgervais | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF *** = '0,2051 secondes'

2025-01-24 08:17:21.26 | vgervais | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables
2025-01-24 08:17:21.29 | vgervais | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables *** = '0,0391 secondes'

2025-01-24 08:17:21.33 | vgervais | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '0,7363 secondes'

2025-01-24 08:17:21.42 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 2/2025-01-23 *** = '0,8711 secondes'

2025-01-24 08:17:21.46 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:cmdAdd_Click *** = '1,7598 secondes'

2025-01-24 08:17:22.05 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:lsbHresJour_dblClick[1]
2025-01-24 08:17:22.09 | vgervais | APP_v5.M.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID
2025-01-24 08:17:22.13 | vgervais | APP_v5.M.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 3609
2025-01-24 08:17:22.17 | vgervais | APP_v5.M.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID *** = '0,0820 secondes'

2025-01-24 08:17:22.23 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:lsbHresJour_dblClick[3610] *** = '0,1797 secondes'

2025-01-24 08:17:25.01 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[1,6]
2025-01-24 08:17:25.05 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate *** = '0,0430 secondes'

2025-01-24 08:17:25.09 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_Exit[1,60]
2025-01-24 08:17:25.13 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0,0410 secondes'

2025-01-24 08:17:26.13 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:cmdUpdate_Click[3610]
2025-01-24 08:17:26.16 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(3610)
2025-01-24 08:17:26.74 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 3610 *** = '0,5840 secondes'

2025-01-24 08:17:26.78 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(3610)
2025-01-24 08:17:26.81 | vgervais | APP_v5.M.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID
2025-01-24 08:17:26.86 | vgervais | APP_v5.M.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 3609
2025-01-24 08:17:26.90 | vgervais | APP_v5.M.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID *** = '0,1016 secondes'

2025-01-24 08:17:26.96 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 3610 *** = '0,1836 secondes'

2025-01-24 08:17:26.99 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 2/23-01-2025
2025-01-24 08:17:27.06 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0,0762 secondes'

2025-01-24 08:17:27.10 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 2/23-01-2025
2025-01-24 08:17:27.15 | vgervais | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-24 08:17:27.18 | vgervais | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-24 08:17:27.22 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-24 08:17:27.32 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0,1016 secondes'

2025-01-24 08:17:27.37 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-24 08:17:27.50 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0,1406 secondes'

2025-01-24 08:17:27.54 | vgervais | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0,3613 secondes'

2025-01-24 08:17:27.57 | vgervais | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-24 08:17:27.77 | vgervais | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF *** = '0,1953 secondes'

2025-01-24 08:17:27.80 | vgervais | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables
2025-01-24 08:17:27.84 | vgervais | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables *** = '0,0391 secondes'

2025-01-24 08:17:27.87 | vgervais | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '0,7305 secondes'

2025-01-24 08:17:27.95 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 2/23-01-2025 *** = '0,8555 secondes'

2025-01-24 08:17:27.99 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:cmdUpdate_Click *** = '1,8613 secondes'

2025-01-24 08:17:34.17 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:lsbHresJour_dblClick[0]
2025-01-24 08:17:34.21 | vgervais | APP_v5.M.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID
2025-01-24 08:17:34.25 | vgervais | APP_v5.M.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 3608
2025-01-24 08:17:34.29 | vgervais | APP_v5.M.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID *** = '0,0879 secondes'

2025-01-24 08:17:34.35 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:lsbHresJour_dblClick[3609] *** = '0,1895 secondes'

2025-01-24 08:17:40.71 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate[1]
2025-01-24 08:17:40.77 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate *** = '0,0586 secondes'

2025-01-24 08:17:40.80 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_Exit[1,00]
2025-01-24 08:17:40.84 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0,0391 secondes'

2025-01-24 08:17:41.00 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:cmdUpdate_Click[3609]
2025-01-24 08:17:42.03 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(3609)
2025-01-24 08:17:42.63 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 3609 *** = '0,6055 secondes'

2025-01-24 08:17:42.67 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(3609)
2025-01-24 08:17:42.71 | vgervais | APP_v5.M.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID
2025-01-24 08:17:42.76 | vgervais | APP_v5.M.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 3608
2025-01-24 08:17:42.79 | vgervais | APP_v5.M.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID *** = '0,0879 secondes'

2025-01-24 08:17:42.84 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 3609 *** = '0,1719 secondes'

2025-01-24 08:17:42.88 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 2/23-01-2025
2025-01-24 08:17:42.95 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF *** = '0,0781 secondes'

2025-01-24 08:17:42.00 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 2/23-01-2025
2025-01-24 08:17:43.05 | vgervais | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change($U$7)
2025-01-24 08:17:43.09 | vgervais | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB
2025-01-24 08:17:43.13 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local
2025-01-24 08:17:43.22 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local *** = '0,1016 secondes'

2025-01-24 08:17:43.26 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables
2025-01-24 08:17:43.40 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables *** = '0,1406 secondes'

2025-01-24 08:17:43.44 | vgervais | APP_v5.M.3.xlsb | modTEC_TDB:ActualiserTEC_TDB *** = '0,3477 secondes'

2025-01-24 08:17:43.47 | vgervais | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF
2025-01-24 08:17:43.66 | vgervais | APP_v5.M.3.xlsb | modStatsHeures:Stats_Heures_AF *** = '0,1953 secondes'

2025-01-24 08:17:43.70 | vgervais | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables
2025-01-24 08:17:43.74 | vgervais | APP_v5.M.3.xlsb | modAppli:UpdatePivotTables *** = '0,0410 secondes'

2025-01-24 08:17:43.77 | vgervais | APP_v5.M.3.xlsb | wshTEC_TDB_Data:Worksheet_Change *** = '0,7227 secondes'

2025-01-24 08:17:43.85 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours - 2/23-01-2025 *** = '0,8594 secondes'

2025-01-24 08:17:43.89 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:cmdUpdate_Click *** = '1,8965 secondes'

2025-01-24 08:18:50.55 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:lsbHresJour_dblClick[15]
2025-01-24 08:18:50.60 | vgervais | APP_v5.M.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID
2025-01-24 08:18:50.65 | vgervais | APP_v5.M.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 3632
2025-01-24 08:18:50.69 | vgervais | APP_v5.M.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID *** = '0,0879 secondes'

2025-01-24 08:18:50.75 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:lsbHresJour_dblClick[3633] *** = '0,2012 secondes'

2025-01-24 08:18:58.33 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate[Suivi avec Michel/répondre question + répondre question Laurent]
2025-01-24 08:18:58.37 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate *** = '0,0449 secondes'

2025-01-24 08:18:58.98 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_Exit[0,30]
2025-01-24 08:18:59.02 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:txtHeures_Exit *** = '0,0410 secondes'

2025-01-24 08:18:59.09 | vgervais | APP_v5.M.3.xlsb | ufSaisieHeures:cmdUpdate_Click[3633]
2025-01-24 08:18:59.12 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB(3633)
2025-01-24 08:18:59.74 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - 3633 *** = '0,6230 secondes'

2025-01-24 08:18:59.78 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally(3633)
2025-01-24 08:18:59.82 | vgervais | APP_v5.M.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID
2025-01-24 08:18:59.86 | vgervais | APP_v5.M.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 3632
2025-01-24 08:18:59.90 | vgervais | APP_v5.M.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID *** = '0,0898 secondes'

2025-01-24 08:18:59.95 | vgervais | APP_v5.M.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally - 3633 *** = '0,1777 secondes'
