2024-11-04 23:22:09.29 | vgervais | APP_v5.D.1.xlsb | ufSaisieHeures:UserForm_Terminate |  | 31
2024-11-06 09:37:41.60 | Annie | APP_v5.D.1.xlsb | modImport:TEC_Import_All |  | 31
2024-11-06 09:37:43.48 | Annie | APP_v5.D.1.xlsb |      modImport:TEC_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-06 09:37:43.77 | Annie | APP_v5.D.1.xlsb |      modImport:TEC_Import_All - La mise en forme a été appliquée |  | 31
2024-11-06 09:37:43.97 | Annie | APP_v5.D.1.xlsb | modImport:TEC_Import_All | 2.4297 sec. | 31

2024-11-06 09:37:44.14 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:UserForm_Activate | 5.6523 sec. | 31

2024-11-06 09:37:44.48 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-06 09:37:44.61 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-06 09:37:44.00 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0.4141 sec. | 31

2024-11-06 09:37:45.11 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-06 09:37:45.39 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0.3125 sec. | 31

2024-11-06 09:37:45.48 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 1.0156 sec. | 31

2024-11-06 09:37:45.58 | Annie | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters |  | 31
2024-11-06 09:37:45.89 | Annie | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters | 0.3281 sec. | 31

2024-11-06 09:37:46.05 | Annie | APP_v5.D.1.xlsb | wshStatsHeuresPivotTables:Worksheet_Activate |  | 31
2024-11-06 09:37:46.27 | Annie | APP_v5.D.1.xlsb | modImport:TEC_Import_All |  | 31
2024-11-06 09:37:48.16 | Annie | APP_v5.D.1.xlsb |      modImport:TEC_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-06 09:37:48.49 | Annie | APP_v5.D.1.xlsb |      modImport:TEC_Import_All - La mise en forme a été appliquée |  | 31
2024-11-06 09:37:48.72 | Annie | APP_v5.D.1.xlsb | modImport:TEC_Import_All | 2.4648 sec. | 31

2024-11-06 09:37:49.07 | Annie | APP_v5.D.1.xlsb | wshStatsHeuresPivotTables:Worksheet_Activate | 3.0508 sec. | 31

2024-11-06 09:37:53.63 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-06 09:37:53.72 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-06 09:37:54.12 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0.4258 sec. | 31

2024-11-06 09:37:54.54 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-06 09:37:55.34 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0.9922 sec. | 31

2024-11-06 09:37:55.62 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 2.0312 sec. | 31

2024-11-06 09:37:55.77 | Annie | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters |  | 31
2024-11-06 09:37:56.11 | Annie | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters | 0.3672 sec. | 31

2024-11-06 09:38:43.08 | Annie | APP_v5.D.1.xlsb | modStatsHeures:Stats_Back_To_ufSaisieHeures |  | 31
2024-11-06 09:38:43.51 | Annie | APP_v5.D.1.xlsb | modStatsHeures:Stats_Back_To_ufSaisieHeures | 0.6719 sec. | 31

2024-11-06 09:38:43.88 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:UserForm_Activate |  | 31
2024-11-06 09:38:44.35 | Annie | APP_v5.D.1.xlsb | modImport:Client_List_Import_All |  | 31
2024-11-06 09:38:45.82 | Annie | APP_v5.D.1.xlsb |      modImport:Client_List_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-06 09:38:45.99 | Annie | APP_v5.D.1.xlsb |      modImport:Client_List_Import_All - La mise en forme a été appliquée |  | 31
2024-11-06 09:38:46.23 | Annie | APP_v5.D.1.xlsb | modImport:Client_List_Import_All | 1.9492 sec. | 31

2024-11-06 09:38:46.38 | Annie | APP_v5.D.1.xlsb | modImport:TEC_Import_All |  | 31
2024-11-06 09:38:48.51 | Annie | APP_v5.D.1.xlsb |      modImport:TEC_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-06 09:38:48.85 | Annie | APP_v5.D.1.xlsb |      modImport:TEC_Import_All - La mise en forme a été appliquée |  | 31
2024-11-06 09:38:49.09 | Annie | APP_v5.D.1.xlsb | modImport:TEC_Import_All | 3.1719 sec. | 31

2024-11-06 09:38:49.64 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:UserForm_Activate | 5.7930 sec. | 31

2024-11-06 09:38:49.80 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate |  | 31
2024-11-06 09:38:51.70 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate | 1.9258 sec. | 31

2024-11-06 09:38:51.82 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate |  | 31
2024-11-06 09:38:51.94 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate | 0.1289 sec. | 31

2024-11-06 09:38:52.04 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:UserForm_Terminate |  | 31
2024-11-06 09:38:52.18 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:UserForm_Terminate | 0.1758 sec. | 31

2024-11-06 09:47:20.15 | Annie | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu |  | 31
2024-11-06 09:47:20.33 | Annie | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu | 0.1953 sec. | 31

2024-11-06 09:47:23.81 | Annie | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu |  | 31
2024-11-06 09:47:23.93 | Annie | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu | 0.1836 sec. | 31

2024-11-06 09:47:24.10 | Annie | APP_v5.D.1.xlsb | modMenu:Delete_User_Active_File |  | 31
2024-11-06 09:47:24.44 | Annie | APP_v5.D.1.xlsb | modMenu:Delete_User_Active_File | 0.3633 sec. | 31

2024-11-06 09:47:24.59 | Annie | APP_v5.D.1.xlsb | ***** Session terminée NORMALEMENT avec la procédure 'modMenu:Exit_After_Saving' ***** |  | 31

2024-11-06 10:09:27.61 | Annie | APP_v5.D.1.xlsb | ***** Début d'une nouvelle session (Workbook_Open) ***** |  | 31
2024-11-06 10:09:27.72 | Annie | APP_v5.D.1.xlsb | ThisWorkbook:Create_User_Active_File |  | 31
2024-11-06 10:09:27.91 | Annie | APP_v5.D.1.xlsb | ThisWorkbook:Create_User_Active_File | 0.2500 sec. | 31

2024-11-06 10:09:28.13 | Annie | APP_v5.D.1.xlsb | ThisWorkbook:BackupMasterFile |  | 31
2024-11-06 10:09:30.18 | Annie | APP_v5.D.1.xlsb |    ThisWorkbook:BackupMasterFile - La variable masterWorkbook est initialisée |  | 31
2024-11-06 10:09:30.00 | Annie | APP_v5.D.1.xlsb |    ThisWorkbook:BackupMasterFile - La copie est réussie |  | 31
2024-11-06 10:09:31.25 | Annie | APP_v5.D.1.xlsb |    ThisWorkbook:BackupMasterFile - Le fichier masterWorkbook est fermé |  | 31
2024-11-06 10:09:31.39 | Annie | APP_v5.D.1.xlsb | ThisWorkbook:BackupMasterFile | 3.2773 sec. | 31

2024-11-06 10:09:31.49 | Annie | APP_v5.D.1.xlsb | modMenu:Hide_Dev_Shapes_Based_On_Username |  | 31
2024-11-06 10:09:31.62 | Annie | APP_v5.D.1.xlsb | modMenu:Hide_Dev_Shapes_Based_On_Username | 0.1523 sec. | 31

2024-11-06 10:09:31.95 | Annie | APP_v5.D.1.xlsb | modAppli:Write_Info_On_Main_Menu |  | 31
2024-11-06 10:09:32.12 | Annie | APP_v5.D.1.xlsb | modAppli:Write_Info_On_Main_Menu | 0.2070 sec. | 31

2024-11-06 10:09:32.25 | Annie | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu |  | 31
2024-11-06 10:09:32.41 | Annie | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu | 0.1758 sec. | 31

2024-11-06 10:09:32.67 | Annie | APP_v5.D.1.xlsb | ThisWorkbook:Workbook_Open | 5.0781 sec. | 31

2024-11-06 10:09:42.91 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:UserForm_Activate |  | 31
2024-11-06 10:09:43.06 | Annie | APP_v5.D.1.xlsb | modImport:Client_List_Import_All |  | 31
2024-11-06 10:09:44.34 | Annie | APP_v5.D.1.xlsb |      modImport:Client_List_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-06 10:09:44.54 | Annie | APP_v5.D.1.xlsb |      modImport:Client_List_Import_All - La mise en forme a été appliquée |  | 31
2024-11-06 10:09:44.74 | Annie | APP_v5.D.1.xlsb | modImport:Client_List_Import_All | 1.7070 sec. | 31

2024-11-06 10:09:44.83 | Annie | APP_v5.D.1.xlsb | modImport:TEC_Import_All |  | 31
2024-11-06 10:09:47.55 | Annie | APP_v5.D.1.xlsb |      modImport:TEC_Import_All - Le .CopyFromRecordSet est complétée |  | 31
2024-11-06 10:09:47.93 | Annie | APP_v5.D.1.xlsb |      modImport:TEC_Import_All - La mise en forme a été appliquée |  | 31
2024-11-06 10:09:48.10 | Annie | APP_v5.D.1.xlsb | modImport:TEC_Import_All | 3.2852 sec. | 31

2024-11-06 10:09:48.23 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:UserForm_Activate | 5.3320 sec. | 31

2024-11-06 10:09:52.14 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate |  | 31
2024-11-06 10:09:52.23 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:cmbProfessionnel_AfterUpdate | 0.1133 sec. | 31

2024-11-06 10:09:57.59 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 31
2024-11-06 10:10:01.88 | Annie | APP_v5.D.1.xlsb | modFunctions:Fn_Complete_Date @00616   y = 2024   m = 5   d = 11 est une Date INVALIDE - 'yyyy-MM-dd' |  | 31
2024-11-06 10:10:07.61 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:txtDate_BeforeUpdate |  | 31
2024-11-06 10:10:07.69 | Annie | APP_v5.D.1.xlsb | modFunctions:Fn_Complete_Date @00608   y = 2024   m = 11   d = 5 parsedDate='2024-11-05' |  | 31
2024-11-06 10:10:07.79 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:txtDate_BeforeUpdate | 0.1992 sec. | 31

2024-11-06 10:10:07.89 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:txtDate_AfterUpdate - 2024-11-05 |  | 31
2024-11-06 10:10:07.99 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 3/2024-11-05 |  | 31
2024-11-06 10:10:08.19 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 0.2227 sec. | 31

2024-11-06 10:10:08.30 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours |  | 31
2024-11-06 10:10:08.40 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-06 10:10:08.54 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-06 10:10:08.88 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0.3633 sec. | 31

2024-11-06 10:10:08.98 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-06 10:10:09.29 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0.3477 sec. | 31

2024-11-06 10:10:09.40 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 1.0273 sec. | 31

2024-11-06 10:10:09.50 | Annie | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters |  | 31
2024-11-06 10:10:09.75 | Annie | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters | 0.2812 sec. | 31

2024-11-06 10:10:10.07 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1.7852 sec. | 31

2024-11-06 10:10:10.16 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:txtDate_AfterUpdate | 2.3008 sec. | 31

2024-11-06 10:10:17.93 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate - quer |  | 31
2024-11-06 10:10:18.02 | Annie | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - quer |  | 31
2024-11-06 10:10:22.51 | Annie | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - Not Found | 4.5312 sec. | 31

2024-11-06 10:10:22.64 | Annie | APP_v5.D.1.xlsb |    ufSaisieHeures:txtClient_AfterUpdate -  |  | 31
2024-11-06 10:10:22.74 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 4.8281 sec. | 31

2024-11-06 10:10:24.63 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate - Finance Quercus Inc. [Bertrand Chicoine] |  | 31
2024-11-06 10:10:24.74 | Annie | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - Finance Quercus Inc. [Bertrand Chicoine] |  | 31
2024-11-06 10:10:24.85 | Annie | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 2053 | 0.1289 sec. | 31

2024-11-06 10:10:25.05 | Annie | APP_v5.D.1.xlsb |    ufSaisieHeures:txtClient_AfterUpdate - 2053 |  | 31
2024-11-06 10:10:25.16 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 0.5664 sec. | 31

2024-11-06 10:11:05.02 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 31
2024-11-06 10:11:05.13 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | 0.1445 sec. | 31

2024-11-06 10:11:13.16 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 31
2024-11-06 10:11:13.27 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0.1211 sec. | 31

2024-11-06 10:11:13.36 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_Exit |  | 31
2024-11-06 10:11:13.46 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0.1133 sec. | 31

2024-11-06 10:11:14.69 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:cmdAdd_Click |  | 31
2024-11-06 10:11:14.80 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 31
2024-11-06 10:11:14.87 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - TECID = '0' |  | 31
2024-11-06 10:11:16.16 | Annie | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - AddingNewRecord - TECID = 0 |  | 31
2024-11-06 10:11:17.31 | Annie | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - Le nouvel enregistrement, TECID a été assigné à 2222 |  | 31
2024-11-06 10:11:17.43 | Annie | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - Création du RecordSet |  | 31
2024-11-06 10:11:17.52 | Annie | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - Le RecordSet a été ajouté pour le TECID = 2222 |  | 31
2024-11-06 10:11:18.00 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4.1484 sec. | 31

2024-11-06 10:11:19.10 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally |  | 31
2024-11-06 10:11:19.30 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0.2148 sec. | 31

2024-11-06 10:11:19.43 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 3/2024-11-05 |  | 31
2024-11-06 10:11:19.65 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 0.2461 sec. | 31

2024-11-06 10:11:19.75 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours |  | 31
2024-11-06 10:11:19.89 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-06 10:11:19.98 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-06 10:11:20.34 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0.3750 sec. | 31

2024-11-06 10:11:20.46 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-06 10:11:20.75 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0.3125 sec. | 31

2024-11-06 10:11:20.88 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 1.0078 sec. | 31

2024-11-06 10:11:21.02 | Annie | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters |  | 31
2024-11-06 10:11:21.49 | Annie | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters | 0.5117 sec. | 31

2024-11-06 10:11:21.72 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1.9961 sec. | 31

2024-11-06 10:11:21.83 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-06 10:11:21.93 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-06 10:11:22.29 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0.3750 sec. | 31

2024-11-06 10:11:22.40 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-06 10:11:22.77 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0.3906 sec. | 31

2024-11-06 10:11:23.29 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 1.4844 sec. | 31

2024-11-06 10:11:23.39 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne | 8.6133 sec. | 31

2024-11-06 10:11:23.59 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:cmdAdd_Click | 8.9102 sec. | 31

2024-11-06 10:11:36.06 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate - gestion ber |  | 31
2024-11-06 10:11:36.16 | Annie | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - gestion ber |  | 31
2024-11-06 10:11:37.29 | Annie | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - Not Found | 1.1445 sec. | 31

2024-11-06 10:11:37.39 | Annie | APP_v5.D.1.xlsb |    ufSaisieHeures:txtClient_AfterUpdate -  |  | 31
2024-11-06 10:11:37.47 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 1.4336 sec. | 31

2024-11-06 10:11:37.79 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate - Gestion Bertrand Chicoine Inc. |  | 31
2024-11-06 10:11:37.88 | Annie | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - Gestion Bertrand Chicoine Inc. |  | 31
2024-11-06 10:11:38.01 | Annie | APP_v5.D.1.xlsb | modFunctions:Fn_GetID_From_Client_Name - 2054 | 0.1445 sec. | 31

2024-11-06 10:11:38.11 | Annie | APP_v5.D.1.xlsb |    ufSaisieHeures:txtClient_AfterUpdate - 2054 |  | 31
2024-11-06 10:11:38.19 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:txtClient_AfterUpdate | 0.4492 sec. | 31

2024-11-06 10:11:41.90 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 31
2024-11-06 10:11:42.00 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | 0.1172 sec. | 31

2024-11-06 10:11:48.61 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 31
2024-11-06 10:11:48.73 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0.1484 sec. | 31

2024-11-06 10:11:48.83 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_Exit |  | 31
2024-11-06 10:11:48.93 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 0.1172 sec. | 31

2024-11-06 10:11:50.40 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:cmdAdd_Click |  | 31
2024-11-06 10:11:50.58 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 31
2024-11-06 10:11:50.70 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - TECID = '0' |  | 31
2024-11-06 10:11:51.99 | Annie | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - AddingNewRecord - TECID = 0 |  | 31
2024-11-06 10:11:52.52 | Annie | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - Le nouvel enregistrement, TECID a été assigné à 2223 |  | 31
2024-11-06 10:11:52.63 | Annie | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - Création du RecordSet |  | 31
2024-11-06 10:11:52.75 | Annie | APP_v5.D.1.xlsb |      modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB - Le RecordSet a été ajouté pour le TECID = 2223 |  | 31
2024-11-06 10:11:53.84 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 3.1758 sec. | 31

2024-11-06 10:11:53.96 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally |  | 31
2024-11-06 10:11:54.17 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0.2461 sec. | 31

2024-11-06 10:11:54.31 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF - 3/2024-11-05 |  | 31
2024-11-06 10:11:54.54 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 0.2383 sec. | 31

2024-11-06 10:11:54.63 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours |  | 31
2024-11-06 10:11:54.73 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-06 10:11:54.83 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-06 10:11:55.21 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0.3984 sec. | 31

2024-11-06 10:11:55.32 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-06 10:11:55.60 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0.3203 sec. | 31

2024-11-06 10:11:55.72 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 1.0078 sec. | 31

2024-11-06 10:11:55.87 | Annie | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters |  | 31
2024-11-06 10:11:56.21 | Annie | APP_v5.D.1.xlsb | modStatsHeures:StatsHeures_AdvancedFilters | 0.3828 sec. | 31

2024-11-06 10:11:56.45 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1.8438 sec. | 31

2024-11-06 10:11:56.55 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All |  | 31
2024-11-06 10:11:56.64 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data |  | 31
2024-11-06 10:11:57.00 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Push_TEC_Local_To_DB_Data | 0.4727 sec. | 31

2024-11-06 10:11:57.23 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 31
2024-11-06 10:11:57.52 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables | 0.3086 sec. | 31

2024-11-06 10:11:57.61 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_TdB_Update_All | 1.0820 sec. | 31

2024-11-06 10:11:57.72 | Annie | APP_v5.D.1.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne | 7.2305 sec. | 31

2024-11-06 10:11:57.90 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:cmdAdd_Click | 7.5156 sec. | 31

2024-11-06 10:12:01.05 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:UserForm_Terminate |  | 31
2024-11-06 10:12:01.38 | Annie | APP_v5.D.1.xlsb | ufSaisieHeures:UserForm_Terminate | 0.4102 sec. | 31

2024-11-06 10:12:02.16 | Annie | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu |  | 31
2024-11-06 10:12:02.29 | Annie | APP_v5.D.1.xlsb | modAppli:Hide_All_Worksheets_Except_Menu | 0.1562 sec. | 31

