2025-02-13 05:49:38.89 | GuillaumeCharron | APP_v5.P.3.xlsb | ----- Début d'une nouvelle session (modAppli:CodeEssentielDepart) ----- |  | 
2025-02-13 13:55:43.20 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-13 | 0,8164 secondes

2025-02-13 13:55:43.22 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 1,9922 secondes

2025-02-13 13:55:43.24 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:cmdAdd_Click |  | 2,0352 secondes

2025-02-13 14:01:46.43 | GuillaumeCharron | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client | Assurancia Inc. [François Hamel] | 
2025-02-13 14:01:46.45 | GuillaumeCharron | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0273 secondes

2025-02-13 14:01:46.76 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Assurancia Inc. [François Hamel] | 
2025-02-13 14:01:46.78 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0195 secondes

2025-02-13 14:01:52.41 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | préparation de l'organigramme | 
2025-02-13 14:01:52.44 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0273 secondes

2025-02-13 14:01:53.95 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 1 | 
2025-02-13 14:01:53.98 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0273 secondes

2025-02-13 14:01:54.00 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtHeures_Exit | 1,00 | 
2025-02-13 14:01:54.02 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0234 secondes

2025-02-13 14:01:55.16 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-13 14:01:55.18 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-13 14:01:55.20 | GuillaumeCharron | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client | Assurancia Inc. [François Hamel] | 
2025-02-13 14:01:55.22 | GuillaumeCharron | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0234 secondes

2025-02-13 14:01:55.23 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-13 14:01:56.07 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,8398 secondes

2025-02-13 14:01:56.09 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-13 14:01:56.16 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,0781 secondes

2025-02-13 14:01:56.19 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/2025-02-13 | 
2025-02-13 14:01:56.29 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1016 secondes

2025-02-13 14:01:56.30 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-13 | 
2025-02-13 14:01:56.35 | GuillaumeCharron | APP_v5.P.4.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-13 14:01:56.37 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-13 14:01:56.39 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-13 14:01:56.59 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,2031 secondes

2025-02-13 14:01:56.62 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-13 14:01:56.71 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1016 secondes

2025-02-13 14:01:56.73 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3711 secondes

2025-02-13 14:01:56.76 | GuillaumeCharron | APP_v5.P.4.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-13 14:01:56.99 | GuillaumeCharron | APP_v5.P.4.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,2383 secondes

2025-02-13 14:01:57.01 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-13 14:01:57.07 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0625 secondes

2025-02-13 14:01:57.09 | GuillaumeCharron | APP_v5.P.4.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,7500 secondes

2025-02-13 14:01:57.16 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-13 | 0,8555 secondes

2025-02-13 14:01:57.18 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 2,0078 secondes

2025-02-13 14:01:57.20 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:cmdAdd_Click |  | 2,0469 secondes

2025-02-13 14:30:46.87 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:lsbHresJour_dblClick | 3 | 
2025-02-13 14:30:46.91 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-13 14:30:46.96 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4092 | -1 | 
2025-02-13 14:30:46.00 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0898 secondes

2025-02-13 14:30:47.07 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:lsbHresJour_dblClick[4094] |  | 0,1992 secondes

2025-02-13 14:30:47.95 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate | R.I. Résidence de Bellechasse Inc. [Sylvie Rocheleau] | 
2025-02-13 14:30:47.99 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0391 secondes

2025-02-13 14:31:01.73 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | Lecture toutes le courriels + analyse + préparer organigramme | 
2025-02-13 14:31:01.78 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0508 secondes

2025-02-13 14:31:07.02 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 3.1 | 
2025-02-13 14:31:07.07 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0508 secondes

2025-02-13 14:31:07.10 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtHeures_Exit | 3,10 | 
2025-02-13 14:31:07.14 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0430 secondes

2025-02-13 14:31:08.61 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:cmdUpdate_Click | 4094 | 
2025-02-13 14:31:08.65 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 
2025-02-13 14:31:08.68 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4094 | 
2025-02-13 14:31:09.33 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4094 | 0,6484 secondes

2025-02-13 14:31:09.36 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4094 | 
2025-02-13 14:31:09.40 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-13 14:31:09.44 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4092 | -1 | 
2025-02-13 14:31:09.48 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0820 secondes

2025-02-13 14:31:09.54 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4094 | 0,1758 secondes

2025-02-13 14:31:09.57 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 2/13-02-2025 | 
2025-02-13 14:31:09.65 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,0859 secondes

2025-02-13 14:31:09.68 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/13-02-2025 | 
2025-02-13 14:31:09.73 | vgervais | APP_v5.P.3.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-13 14:31:09.76 | vgervais | APP_v5.P.3.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-13 14:31:09.80 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-13 14:31:09.91 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1094 secondes

2025-02-13 14:31:09.96 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-13 14:31:10.05 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1016 secondes

2025-02-13 14:31:10.09 | vgervais | APP_v5.P.3.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3320 secondes

2025-02-13 14:31:10.13 | vgervais | APP_v5.P.3.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-13 14:31:10.24 | vgervais | APP_v5.P.3.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,1172 secondes

2025-02-13 14:31:10.27 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-13 14:31:10.32 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0547 secondes

2025-02-13 14:31:10.36 | vgervais | APP_v5.P.3.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,6367 secondes

2025-02-13 14:31:10.44 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/13-02-2025 | 0,7617 secondes

2025-02-13 14:31:10.48 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 1,8359 secondes

2025-02-13 14:31:10.52 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:cmdUpdate_Click |  | 1,9258 secondes

2025-02-13 14:52:25.82 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:lsbHresJour_dblClick | 3 | 
2025-02-13 14:52:25.87 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-13 14:52:25.92 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4092 | -1 | 
2025-02-13 14:52:25.96 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0898 secondes

2025-02-13 14:52:26.02 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:lsbHresJour_dblClick[4094] |  | 0,2070 secondes

2025-02-13 14:52:27.00 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate | R.I. Résidence de Bellechasse Inc. [Sylvie Rocheleau] | 
2025-02-13 14:52:27.04 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0391 secondes

2025-02-13 14:52:29.66 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 3,3 | 
2025-02-13 14:52:29.70 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0508 secondes

2025-02-13 14:52:29.74 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtHeures_Exit | 3,30 | 
2025-02-13 14:52:29.77 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0391 secondes

2025-02-13 14:52:32.83 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:cmdUpdate_Click | 4094 | 
2025-02-13 14:52:32.87 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 
2025-02-13 14:52:32.91 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4094 | 
2025-02-13 14:52:33.51 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4094 | 0,6094 secondes

2025-02-13 14:52:33.55 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4094 | 
2025-02-13 14:52:33.59 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-13 14:52:33.64 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4092 | -1 | 
2025-02-13 14:52:33.68 | vgervais | APP_v5.P.3.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0977 secondes

2025-02-13 14:52:33.85 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4094 | 0,3008 secondes

2025-02-13 14:52:33.88 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 2/13-02-2025 | 
2025-02-13 14:52:34.07 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1992 secondes

2025-02-13 14:52:34.11 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/13-02-2025 | 
2025-02-13 14:52:34.18 | vgervais | APP_v5.P.3.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-13 14:52:34.21 | vgervais | APP_v5.P.3.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-13 14:52:34.25 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-13 14:52:34.38 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1445 secondes

2025-02-13 14:52:34.43 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-13 14:52:34.53 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1016 secondes

2025-02-13 14:52:34.57 | vgervais | APP_v5.P.3.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3672 secondes

2025-02-13 14:52:34.61 | vgervais | APP_v5.P.3.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-13 14:52:35.01 | vgervais | APP_v5.P.3.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,4062 secondes

2025-02-13 14:52:35.05 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-13 14:52:35.17 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,1211 secondes

2025-02-13 14:52:35.21 | vgervais | APP_v5.P.3.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 1,0352 secondes

2025-02-13 14:52:35.31 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 2/13-02-2025 | 1,1992 secondes

2025-02-13 14:52:35.35 | vgervais | APP_v5.P.3.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 2,4844 secondes

2025-02-13 14:52:35.39 | vgervais | APP_v5.P.3.xlsb | ufSaisieHeures:cmdUpdate_Click |  | 2,5625 secondes

2025-02-13 14:59:55.25 | GuillaumeCharron | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client | Les entreprises Lanthier et Papineau Inc. [Alain Lanthier] | 
2025-02-13 14:59:55.29 | GuillaumeCharron | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0352 secondes

2025-02-13 14:59:55.45 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Les entreprises Lanthier et Papineau Inc. [Alain Lanthier] | 
2025-02-13 14:59:55.48 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0312 secondes

2025-02-13 15:00:11.46 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | videoconférence avec thierry sur bilan clôture et ma réorg | 
2025-02-13 15:00:11.49 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0391 secondes

2025-02-13 15:00:12.70 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 1 | 
2025-02-13 15:00:12.72 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0312 secondes

2025-02-13 15:00:12.75 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtHeures_Exit | 1,00 | 
2025-02-13 15:00:12.77 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0273 secondes

2025-02-13 15:00:17.53 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | videoconférence avec thierry sur bilan clôture et ma réorg + préparation | 
2025-02-13 15:00:17.55 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0273 secondes

2025-02-13 15:00:18.39 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 1.5 | 
2025-02-13 15:00:18.42 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0312 secondes

2025-02-13 15:00:18.44 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtHeures_Exit | 1,50 | 
2025-02-13 15:00:18.46 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0234 secondes

2025-02-13 15:00:20.03 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:cmdAdd_Click |  | 
2025-02-13 15:00:20.05 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 
2025-02-13 15:00:20.08 | GuillaumeCharron | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client | Les entreprises Lanthier et Papineau Inc. [Alain Lanthier] | 
2025-02-13 15:00:20.10 | GuillaumeCharron | APP_v5.P.4.xlsb | modFunctions:Fn_Cell_From_BD_Client |  | 0,0273 secondes

2025-02-13 15:00:20.13 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 
2025-02-13 15:00:20.96 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 0 | 0,8398 secondes

2025-02-13 15:00:20.99 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 
2025-02-13 15:00:21.09 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 0 | 0,0938 secondes

2025-02-13 15:00:21.11 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/2025-02-13 | 
2025-02-13 15:00:21.21 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1094 secondes

2025-02-13 15:00:21.23 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-13 | 
2025-02-13 15:00:21.28 | GuillaumeCharron | APP_v5.P.4.xlsb | wshTEC_TDB_Data:Worksheet_Change | $U$7 | 
2025-02-13 15:00:21.30 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 
2025-02-13 15:00:21.32 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 
2025-02-13 15:00:21.50 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Update_TDB_From_TEC_Local |  | 0,1797 secondes

2025-02-13 15:00:21.52 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 
2025-02-13 15:00:21.66 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_TdB_Refresh_All_Pivot_Tables |  | 0,1406 secondes

2025-02-13 15:00:21.68 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_TDB:ActualiserTEC_TDB |  | 0,3828 secondes

2025-02-13 15:00:21.70 | GuillaumeCharron | APP_v5.P.4.xlsb | modStatsHeures:Stats_Heures_AF |  | 
2025-02-13 15:00:21.98 | GuillaumeCharron | APP_v5.P.4.xlsb | modStatsHeures:Stats_Heures_AF |  | 0,2812 secondes

2025-02-13 15:00:22.00 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:UpdatePivotTables |  | 
2025-02-13 15:00:22.06 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:UpdatePivotTables |  | 0,0664 secondes

2025-02-13 15:00:22.09 | GuillaumeCharron | APP_v5.P.4.xlsb | wshTEC_TDB_Data:Worksheet_Change |  | 0,8125 secondes

2025-02-13 15:00:22.14 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/2025-02-13 | 0,9180 secondes

2025-02-13 15:00:22.17 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Ajoute_Ligne |  | 2,1172 secondes

2025-02-13 15:00:22.19 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:cmdAdd_Click |  | 2,1602 secondes

2025-02-13 15:51:22.64 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:lsbHresJour_dblClick | 8 | 
2025-02-13 15:51:22.68 | GuillaumeCharron | APP_v5.P.4.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-13 15:51:22.72 | GuillaumeCharron | APP_v5.P.4.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4097 | -1 | 
2025-02-13 15:51:22.74 | GuillaumeCharron | APP_v5.P.4.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0703 secondes

2025-02-13 15:51:22.81 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:lsbHresJour_dblClick[4100] |  | 0,1680 secondes

2025-02-13 15:51:23.56 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtClient_AfterUpdate | Éco-Terres Claudel Inc. [Louise Papin] | 
2025-02-13 15:51:23.59 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtClient_AfterUpdate |  | 0,0312 secondes

2025-02-13 15:51:43.75 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtActivite_AfterUpdate | revoir le dossier pour me remettre en contexte la fiducie + videoconférence pour diverses questions dont fiducie | 
2025-02-13 15:51:43.78 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtActivite_AfterUpdate |  | 0,0352 secondes

2025-02-13 15:51:47.85 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtHeures_AfterUpdate | 1.5 | 
2025-02-13 15:51:47.88 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtHeures_AfterUpdate |  | 0,0391 secondes

2025-02-13 15:51:47.91 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtHeures_Exit | 1,50 | 
2025-02-13 15:51:47.93 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:txtHeures_Exit |  | 0,0273 secondes

2025-02-13 15:51:48.72 | GuillaumeCharron | APP_v5.P.4.xlsb | ufSaisieHeures:cmdUpdate_Click | 4100 | 
2025-02-13 15:51:48.76 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Modifie_Ligne |  | 
2025-02-13 15:51:48.78 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4100 | 
2025-02-13 15:51:49.63 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_To_DB | 4100 | 0,8516 secondes

2025-02-13 15:51:49.64 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4100 | 
2025-02-13 15:51:49.66 | GuillaumeCharron | APP_v5.P.4.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 
2025-02-13 15:51:49.70 | GuillaumeCharron | APP_v5.P.4.xlsb | modFunctions:Fn_Find_Row_Number_TECID - Row # = 4097 | -1 | 
2025-02-13 15:51:49.73 | GuillaumeCharron | APP_v5.P.4.xlsb | modFunctions:Fn_Find_Row_Number_TECID |  | 0,0625 secondes

2025-02-13 15:51:49.79 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Record_Add_Or_Update_Locally | 4100 | 0,1484 secondes

2025-02-13 15:51:49.81 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF | 1/13/02/25 | 
2025-02-13 15:51:49.91 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Get_All_TEC_AF |  | 0,1094 secondes

2025-02-13 15:51:49.94 | GuillaumeCharron | APP_v5.P.4.xlsb | modTEC_Saisie:TEC_Refresh_ListBox_And_Add_Hours | 1/13/02/25 | 
